ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_r petroR90_r
1237651539254902933 216.799610838619 64.3919735317804 0.03647535 0.8015692 65.17952 18.82055 17.43423 16.86399 16.51023 16.27877 18.60942 17.20491 16.62019 16.25297 15.97801 0.09816238 0.07648746 0.05291367 0.03932053 0.02924725 5.716162 7.288103 6.825585 6.642955 5.353772 2.900191 8.933343
1237651539254902841 216.798557006239 64.3037233780103 0.04619972 0.03034795 0 18.59068 17.29987 16.84636 16.61351 16.83281 18.53399 17.18161 16.76348 16.47679 16.45152 0.08955124 0.06977772 0.0482719 0.0358712 0.02668158 13.95055 14.16167 14.88612 14.16954 11.14794 6.891928 12.43282
1237651539253788863 211.446971181605 65.5245436570675 0.03178064 1 63.04894 19.38623 17.63665 16.92605 16.57236 16.34364 19.30644 17.53021 16.7966 16.41963 16.15879 0.05663645 0.04413074 0.03052944 0.02268665 0.0168747 5.981248 5.39692 5.074877 5.084177 4.816399 2.165774 6.15807
1237651533873283095 131.734603006445 54.4698661846476 0.0310613 0.1283042 41.65139 19.65638 17.87188 17.06496 16.59907 16.31839 19.51416 17.85391 17.07445 16.66526 16.36412 0.1239671 0.09659428 0.06682348 0.04965701 0.03693569 6.479099 7.175117 7.284332 7.347929 8.014657 3.308356 8.172108
1237651272968962202 155.642556447005 64.6105689395817 0.02240449 0.3161549 15.32712 18.25995 17.19154 16.93282 16.78011 16.9133 18.46529 17.41435 17.04437 16.79808 16.71182 0.0434485 0.03385478 0.02342058 0.017404 0.01294538 10.29281 11.13248 10.04271 9.42667 8.728147 4.452778 10.14449
1237651272958214314 121.913120709509 47.8005579303795 0.03992761 0.05518639 73.63507 18.40552 16.78341 16.06364 15.66255 15.40796 18.41035 16.84291 16.08664 15.65099 15.30866 0.1840968 0.1434469 0.09923593 0.07374293 0.05485119 8.548845 9.019049 8.501361 8.262577 7.650524 3.853496 9.623847
1237651272441856135 209.684592595964 65.1519586749486 0.03264812 0.1145351 47.93552 18.54917 17.30535 16.60697 16.24617 16.08016 18.76009 17.27021 16.56622 16.22605 16.007 0.07116728 0.05545306 0.03836217 0.0285072 0.02120412 15.27344 7.337489 7.460858 7.52588 7.2435 3.934231 7.913559
1237651272431829033 154.802353512683 63.9674106377648 0.04151702 1 0 15.94429 14.94179 14.37752 14.02972 13.81021 15.87643 14.9168 14.34369 14.01447 13.78485 0.0435053 0.03389904 0.0234512 0.01742675 0.0129623 2.091628 8.457902 9.576492 9.869399 9.452316 3.852999 11.18764
1237651252561641716 135.413465106724 55.8049460258083 0.04618069 0.07592245 47.86663 18.53637 17.16126 16.65422 16.39323 16.23468 18.46149 17.1346 16.63773 16.32084 16.14216 0.08197584 0.06387502 0.04418844 0.03283675 0.02442451 7.057446 7.058205 7.162001 7.224644 7.039165 3.459664 6.877056
1237651252019003588 122.22989189564 45.687580118668 0.04041167 0.6870807 44.25532 18.20484 17.04745 16.54877 16.30608 16.12247 17.84527 16.77412 16.36277 16.12104 15.93972 0.1868483 0.1455909 0.1007191 0.07484512 0.05567102 3.406153 4.854835 5.346133 5.074437 5.629544 2.322544 6.530812
1237651225709707613 259.473811850106 57.126777268827 0.02849781 0 0 19.03038 17.73837 17.18974 16.90568 16.61194 18.95831 17.74789 17.20567 16.89375 16.72346 0.1380382 0.1075584 0.0744084 0.05529341 0.04112814 6.308545 7.4186 7.394838 7.585533 7.961606 3.504767 8.352308
1237651190817751234 124.060309499784 45.7765300822733 0.04934679 0.1936127 31.0039 19.21737 18.05388 17.49442 17.17342 17.07016 19.58543 18.16455 17.50932 17.15542 16.9341 0.2484504 0.1935909 0.1339253 0.09952083 0.07402521 27.92359 6.995601 5.823725 5.448187 4.564156 2.658623 7.08207
1237651190817685914 124.068467816835 45.6045232115698 0.04091563 0.03693294 50.04773 18.98808 17.6994 17.24747 17.02139 17.00049 19.02389 17.71133 17.18929 16.89419 16.77807 0.23873 0.1860168 0.1286856 0.09562717 0.07112905 9.831223 9.914298 10.46504 9.023058 8.991926 4.644078 8.216609
1237651192432885909 133.150858931007 54.3266365205813 0.04148529 1 98.37553 19.3044 17.74315 17.00907 16.62807 16.41728 19.44614 17.72559 16.9505 16.57372 16.28403 0.09812796 0.07646064 0.05289512 0.03930674 0.02923699 10.67589 4.920046 4.196841 4.495533 4.097776 1.82997 5.71823
1237651190821617890 133.14844452072 52.3664733597623 0.04135792 1 123.1262 16.87613 15.61672 15.03578 14.80483 14.72152 17.21615 15.63023 14.89466 14.55523 14.26341 0.1157488 0.09019068 0.06239349 0.04636505 0.03448708 20.40091 16.43939 14.72009 13.70968 11.95566 6.164497 16.55035
1237649920580190227 24.0806311934413 14.6568493801269 0.03367898 0.8805804 121.4127 16.42378 15.93959 15.17976 14.71848 14.40225 17.15784 15.8152 15.02146 14.5795 14.27576 0.2185892 0.1703232 0.1178288 0.08755944 0.06512814 106.7252 7.583508 6.444957 7.07574 17.07503 2.753407 8.522708
1237655549669540630 246.515087400492 -0.590087982862088 0.04864275 0.8484187 107.1705 20.15746 18.21522 17.31458 16.92967 16.74467 20.03591 18.10439 17.22603 16.81425 16.71934 0.3654383 0.284747 0.1969867 0.1463822 0.1088815 3.008346 3.231485 3.275465 3.169538 3.347644 1.489513 3.873737
1237655504567599432 250.863595369127 43.3531632702511 0.03120862 0.8516954 115.7053 17.39027 15.34043 14.53877 14.10355 13.98281 17.10341 15.18801 14.38748 13.97986 13.743 0.04096152 0.03191694 0.02207999 0.0164078 0.01220439 13.78057 15.30244 15.59965 16.50998 13.61936 6.489737 17.14214
1237655501884620929 250.86177211101 39.5291650619989 0.02081744 0 850 18.56935 17.9287 17.77036 17.54995 17.60232 18.73424 17.93686 17.7261 17.57593 17.52739 0.06020505 0.04691136 0.03245306 0.0241161 0.01793795 9.400621 8.025938 7.477874 7.971379 7.513094 3.517629 7.448104
1237655497589063847 199.901982449638 -3.32399158332143 0.03897113 0.2692176 82.60914 19.14087 17.83418 17.10623 16.73 16.469 19.30896 17.91295 17.17101 16.76096 16.47579 0.1488661 0.1159955 0.08024512 0.05963073 0.0443543 9.036813 4.356128 3.989897 3.841989 3.716966 1.880976 4.996342
1237655497589063719 199.875124117955 -3.39929513633437 0.03886671 1 127.6899 18.05481 16.35493 15.62547 15.2807 15.0476 18.00325 16.2787 15.55899 15.2068 14.9673 0.1559767 0.121536 0.08407802 0.06247898 0.04647288 3.552907 3.426081 3.29477 3.317902 3.352211 1.437447 4.177426
1237655473431314907 248.460622544428 40.6597112990594 0.03222642 0 38.13931 18.73362 17.40129 16.85985 16.7857 17.06929 18.52751 17.21029 16.76669 16.55138 16.61006 0.0269825 0.02102458 0.01454471 0.01080828 0.008039373 43.76569 19.04811 19.00529 43.77227 43.75999 9.202256 16.02428
1237655472895033589 249.196773548162 39.3467706796346 0.02946818 0.03738173 37.26871 18.14867 16.97175 16.44395 16.2244 16.02018 18.22648 17.00501 16.43299 16.16691 15.91539 0.04424665 0.03447669 0.02385082 0.01772371 0.01318319 14.61468 14.10452 12.96597 12.48623 11.29902 5.703167 14.58995
1237655693548454223 216.674597709696 -1.14927471435076 0.03064971 0.05208511 0 18.84348 17.84195 17.32381 17.07712 16.91013 18.78111 17.81197 17.351 17.10424 16.91844 0.1605589 0.1251064 0.08654802 0.06431445 0.04783814 3.069603 3.482544 3.731273 3.684857 3.536745 1.845834 4.123765
1237655472893722938 246.702621661711 41.6636632468257 0.02734885 0.3353672 0 18.90021 18.13668 17.71757 17.60447 17.43233 19.09064 18.16208 17.84084 17.68876 17.60136 0.03133789 0.02441827 0.01689245 0.0125529 0.009337051 6.093988 4.092198 4.765734 4.409203 4.367738 2.210051 6.128431
1237655472357900405 248.427131259576 39.5977810397246 0.02823674 0.9514142 160.5882 17.15767 15.41745 14.63518 14.22618 13.97729 17.0799 15.26471 14.4716 14.06338 13.7711 0.04450744 0.0346799 0.02399139 0.01782818 0.01326089 19.91248 10.59046 10.28826 10.71413 9.486588 4.356908 13.67136
1237655742409539837 227.794689987455 4.29776640587544 0.0420219 0 50.32073 19.76271 17.96657 17.18954 16.83319 16.63065 19.42776 17.91537 17.17523 16.80281 16.50082 0.1839078 0.1432997 0.0991341 0.07366726 0.05479491 4.455672 4.61055 4.987489 4.811893 4.549825 2.373037 5.488359
1237655472357048472 246.709132033262 40.9998353690142 0.02943027 0.1149513 0 19.09888 17.27605 16.9085 16.51706 16.91258 18.84675 17.40014 16.90849 16.59076 16.48739 0.02332724 0.01817642 0.01257437 0.009344101 0.006950295 9.003089 12.9704 11.01647 12.31424 8.074235 4.592067 11.75532
1237655472356982861 246.720463827171 41.253758339365 0.02875445 0.2655061 62.47408 15.03382 14.34386 14.05443 13.70316 15.1125 15.69148 14.5158 14.0921 13.63564 14.69807 0.0422456 0.03291748 0.02277216 0.01692216 0.01258698 258.4192 28.78304 26.29916 29.57422 21.64104 13.0935 26.29904
1237655469133988130 224.286574528833 2.0442186974373 0.0352058 0.3103448 15.73351 18.2815 17.26993 16.91237 16.67152 16.63828 18.31535 17.31236 16.95822 16.71582 16.56331 0.2187189 0.1704243 0.1178988 0.08761141 0.06516679 4.597356 4.417818 4.439642 4.314482 3.807253 2.036206 4.688051
1237655469133987925 224.286210476846 2.03434992018944 0.03535098 0.03339048 53.8326 16.85206 15.71948 15.26002 15.00797 14.88946 16.86077 15.74071 15.26029 14.98549 14.76981 0.2175881 0.1695432 0.1172892 0.08715845 0.06482988 11.3188 11.35576 11.06617 11.18157 11.18763 5.995881 11.08594
1237655468598689979 227.854683536624 1.57584099020693 0.0370778 0.3424397 104.2302 17.78168 16.36726 15.6587 15.26528 14.98612 17.91182 16.44403 15.70899 15.30768 14.98008 0.219777 0.1712487 0.1184691 0.08803523 0.06548204 7.889248 7.525493 7.351689 7.126467 6.456203 3.051076 8.110642
1237655468598689811 227.873379613592 1.59765387060832 0.02616616 0.6087664 73.80939 16.95928 15.62508 14.98647 14.63531 14.38783 16.84326 15.51627 14.85357 14.50491 14.17678 0.2223937 0.1732877 0.1198796 0.08908339 0.06626168 15.93119 15.02555 13.48042 13.49931 12.83148 6.433926 15.85479
1237655467524817264 227.563534247519 0.70345191546907 0.03780246 0 71.71622 19.26428 17.99106 17.18487 16.73264 16.33635 19.70381 18.00893 17.16444 16.69883 16.28139 0.2206188 0.1719046 0.1189228 0.08837241 0.06573284 2.969647 7.953645 7.578778 7.154624 6.34009 3.388241 7.867248
1237655464859533443 245.433323733898 43.7385429542028 0.02626779 0.06676173 50.4922 17.34964 16.33044 15.96484 15.76582 15.65056 17.50941 16.36909 15.97969 15.7703 15.61894 0.05718809 0.04456058 0.0308268 0.02290762 0.01703906 6.911296 7.545416 7.354831 7.31344 6.872124 3.498731 8.554473
1237655463774126308 209.821870103444 59.2974788852726 0.03561514 0 0 18.414 17.05918 16.71802 16.46875 16.33773 18.16963 17.0126 16.67768 16.44301 16.29967 0.07463765 0.05815715 0.04023285 0.02989732 0.02223811 8.84967 9.657752 10.3063 10.21651 9.736296 4.752046 9.497699
1237655463774126262 209.656994669485 59.3098658434303 0.03686086 0 33.56902 19.29487 18.14321 17.70758 17.47885 17.18493 19.23985 18.16741 17.69892 17.44192 17.24056 0.06815758 0.05310792 0.03673981 0.02730162 0.02030739 5.407256 5.034794 5.201269 5.259132 5.867486 2.500395 5.594677
1237655463770456224 193.381652009424 61.4481865828393 0.02751535 0.02400324 91.96053 18.88925 17.72653 17.51343 17.18853 17.14326 18.86573 17.77225 17.48028 17.12332 16.86879 0.05662929 0.04412516 0.03052558 0.02268378 0.01687256 6.491175 7.053958 6.53687 6.31666 4.932437 3.082973 6.781944
1237655463770456220 193.367503698478 61.4771959121867 0.02766879 0 118.9523 18.42419 17.61184 17.55956 17.48792 17.54974 18.39814 17.65102 17.58384 17.51577 17.42491 0.05688397 0.0443236 0.03066286 0.02278579 0.01694844 4.413818 4.382585 4.570555 4.483541 4.332352 2.129094 4.79473
1237655463230374010 177.909916006483 61.182680925706 0.0485433 0.09770493 60.00461 17.95772 16.72511 16.12165 15.73074 15.53234 17.9787 16.72762 16.11032 15.71869 15.47172 0.2075662 0.1617342 0.1118869 0.08314399 0.06184385 5.898457 6.034302 5.992434 6.054375 5.766265 2.865147 6.159034
1237655375184855199 250.8580631495 39.3311147643533 0.03060384 0.1038398 34.57145 18.04224 16.90414 16.55853 16.34961 16.50844 17.9917 16.92654 16.56327 16.35097 16.21936 0.06351333 0.04948916 0.03423637 0.02544129 0.01892365 9.478566 10.12957 9.781159 9.656455 8.903762 4.086141 10.19121
1237655375184855182 250.853827461744 39.3499722746208 0.03075133 0.3818728 0 18.19954 17.02227 16.77235 16.65551 16.7894 17.97898 16.992 16.79381 16.65797 16.60257 0.06444851 0.05021784 0.03474047 0.02581589 0.01920228 5.845603 9.511043 10.92367 10.95369 9.783647 4.422276 12.19928
1237655374647263536 249.192500930543 40.5103839786956 0.03364642 0.1860115 50.70953 18.73212 17.68047 17.34146 17.13323 17.04284 18.66092 17.67502 17.34765 17.14906 17.00574 0.03680039 0.02867461 0.01983697 0.01474099 0.01096459 3.010973 3.371001 3.487361 3.423278 3.624433 1.643379 3.831608
1237655742410391884 229.816396174934 4.252516331888 0.03616314 0 43.28962 18.38785 17.34777 16.91393 16.69608 16.54235 18.47221 17.34282 16.87422 16.61008 16.41128 0.2003168 0.1560855 0.1079792 0.08024013 0.05968392 7.575313 6.933573 6.774268 6.45554 6.184785 3.157353 7.022821
1237655373035995505 246.708575158523 40.9178283486428 0.0291466 0.1752682 19.09957 18.55099 17.45239 17.19816 17.42342 17.05913 18.55726 17.53765 17.16206 16.98901 16.80238 0.02995449 0.02334033 0.01614673 0.01199875 0.008924868 8.783174 8.679133 7.998244 6.84541 7.588406 3.424421 7.568541
1237655370906730675 221.556462943522 58.0038428536872 0.03725336 0.1411422 47.16412 19.94824 17.88763 17.76744 17.76251 17.3263 19.70182 18.12805 17.78139 17.62828 17.36137 0.04339514 0.0338132 0.02339181 0.01738263 0.01292948 5.425569 10.8894 9.546101 8.382259 10.80784 3.967144 8.030645
1237657772321472671 152.542524520288 54.3086405602035 0.04384306 1 235.0246 17.12638 15.36231 14.43838 14.01989 13.73131 17.11408 15.19043 14.31345 13.91491 13.59954 0.03908316 0.03045334 0.02106748 0.01565539 0.01164474 18.39804 10.01196 11.11198 11.77493 11.00444 4.569517 15.4314
1237656539125514438 341.391969219975 -8.75072769801728 0.04990442 0.3676025 147.0519 17.40383 16.03848 15.1759 14.72049 14.40922 17.79643 16.07842 15.21858 14.74397 14.39848 0.1797894 0.1400907 0.09691408 0.07201754 0.05356782 2.968993 14.29767 14.18161 13.67159 12.58141 6.252959 16.44467
1237656530529681753 262.984498915253 59.5958329654825 0.03680423 0.1643546 15.4409 18.37768 17.10287 16.47743 16.16472 16.0955 18.50902 17.13653 16.5075 16.17905 15.97666 0.1221397 0.09517044 0.06583846 0.04892504 0.03639124 10.77883 9.715172 9.725456 9.725713 9.147459 4.73064 10.56582
1237656530529681595 262.876974463255 59.730243811586 0.03568316 0.09674488 0 18.85694 17.66259 17.19167 16.90608 16.7871 18.94525 17.69959 17.16655 16.8644 16.62672 0.1337347 0.1042052 0.07208866 0.0535696 0.03984594 9.933955 8.544293 8.202147 8.496474 8.325877 3.706645 8.463574
1237656530529550677 262.996703894654 59.9716484267589 0.02911958 1 153.3514 17.88861 16.17742 15.30601 14.87186 14.57986 17.88208 16.08039 15.17232 14.73112 14.40383 0.1432722 0.1116367 0.07722977 0.05738999 0.04268761 10.40606 8.66986 7.933616 7.734883 7.566586 3.37365 10.07934
1237656528919527660 261.158113809263 58.3472346307962 0.02748233 0.2210162 52.38342 19.76583 18.27139 17.61256 17.28134 17.06762 19.92818 18.34629 17.64894 17.31014 17.06325 0.1341754 0.1045486 0.07232622 0.05374613 0.03997725 5.80547 4.198787 4.075824 4.280921 3.803504 1.921751 4.752054
1237656243308462503 333.786409449254 13.9709138779318 0.0258399 0.2169839 64.38007 20.45299 18.59934 17.86643 17.53241 17.28679 20.35082 18.65499 17.9695 17.62552 17.41505 0.2849468 0.2220286 0.1535984 0.1141401 0.08489923 7.30864 5.341759 5.643907 5.437836 4.810453 2.584048 7.270546
1237655502425555629 257.407962732381 31.8535220851386 0.0363445 0.08026926 31.31323 18.10454 16.96786 16.57789 16.37024 16.26069 18.15696 16.99647 16.56456 16.31392 16.12222 0.1694238 0.1320139 0.0913266 0.06786545 0.05047943 10.33813 10.26768 9.743244 9.500401 9.014044 4.384274 9.312099
1237655465386180721 216.552037904448 59.0878191833734 0.04650168 0.7456695 133.2175 18.00864 16.54311 15.77864 15.37462 15.06341 18.20108 16.45771 15.66346 15.22376 14.89175 0.0535914 0.04175805 0.02888803 0.0214669 0.01596743 9.059028 6.811059 6.244903 6.10524 5.982659 2.628787 7.27608
1237655370896310456 173.132667382428 62.7089828514021 0.04916048 0.5373505 64.49758 19.17104 17.59451 16.87201 16.54327 16.26479 19.29132 17.60172 16.89466 16.56404 16.2992 0.04676626 0.03643995 0.02520899 0.01873298 0.0139339 4.60569 3.980473 3.847033 4.048404 4.196071 1.771955 4.581292
1237655130908655685 240.03140085593 52.3610532004711 0.03396774 1 198.8526 17.40746 15.59575 14.76787 14.25217 14.08334 17.28174 15.4167 14.58748 14.09607 13.87452 0.06787105 0.05288466 0.03658536 0.02718685 0.02022202 5.845041 4.979722 4.55331 6.230296 4.096086 2.159886 6.711946
1237655108908285975 156.568387362416 57.2937895645569 0.02613619 1 169.1682 16.44278 14.83558 14.09239 13.69807 13.48497 16.61964 14.81142 14.01619 13.63235 13.36051 0.05241363 0.04084034 0.02825316 0.02099513 0.01561652 26.85714 16.67397 13.72422 14.15255 11.29008 5.763487 19.3508
1237655108368793617 147.291729826403 54.1135910433002 0.04663594 0.9323127 114.5173 18.33845 16.58105 15.81307 15.45662 15.13905 18.19913 16.45382 15.6398 15.23608 14.89688 0.04200293 0.0327284 0.02264136 0.01682496 0.01251468 8.770971 9.402839 8.715745 8.08077 8.045336 3.876521 10.47954
1237655108368597104 146.824555552267 53.9055829094623 0.04772019 0.5537372 80.24732 18.67733 17.20918 16.46836 16.04335 15.83164 18.727 17.07654 16.21619 15.73446 15.36233 0.06058551 0.04720782 0.03265815 0.02426851 0.01805131 9.786726 9.006782 7.387468 6.632127 6.00484 3.272572 9.336715
1237655108368597074 146.820669501839 53.7569657277379 0.04507862 0.3118883 75.01653 19.36018 17.61951 16.80754 16.38046 16.14182 19.43691 17.65968 16.82483 16.40523 16.09578 0.04478401 0.0348954 0.02414047 0.01793896 0.01334329 6.586196 6.611389 6.139423 6.171051 5.724062 2.769194 6.881705
1237655107294003438 144.840822079572 52.1228063306959 0.04889076 0.8837783 126.8395 18.12345 16.94193 16.40368 16.05791 15.8126 17.99818 16.80855 16.23304 15.84655 15.58592 0.05893822 0.04592426 0.03177019 0.02360865 0.0175605 5.917631 5.519437 5.186187 4.72609 4.945452 2.279475 6.684804
1237655106759426186 152.630942185715 54.4198428465877 0.04694768 0.7729957 85.51143 19.85843 18.30779 17.51383 17.19953 16.90922 19.82278 18.21079 17.41718 17.0834 16.82088 0.03522933 0.02745045 0.01899009 0.01411168 0.01049649 5.584421 3.308684 3.217261 3.161967 3.148882 1.495798 3.884334
1237654954280157530 254.621924669617 40.9559774263231 0.02818125 0.1115798 0 18.80031 17.74854 17.44945 17.39628 17.43927 18.79473 17.73929 17.44473 17.29563 17.29879 0.09016259 0.07025408 0.04860145 0.03611609 0.02686373 6.287212 6.682553 6.867068 6.281721 6.051095 3.203382 6.788126
1237654879666897194 223.248621359069 3.50368672374337 0.04503104 0.2417019 96.54886 18.47976 17.06207 16.45611 16.11317 15.85872 18.54476 17.15245 16.49018 16.11511 15.83254 0.17004 0.132494 0.09165874 0.06811227 0.05066301 6.691538 7.428516 6.95258 6.587123 6.350509 3.166162 7.599426
1237654879665651943 220.270737787145 3.46327042303457 0.02693286 0.4292043 16.89959 19.88573 18.55123 17.79432 17.46697 17.0697 20.37704 18.67634 17.9059 17.56065 17.22256 0.1392363 0.108492 0.07505425 0.05577336 0.04148513 2.969846 5.258667 5.189723 5.033191 5.377275 2.315344 5.844817
1237654879665586493 220.275599749311 3.66111895351314 0.02631541 0.5495731 75.41735 18.05555 16.31012 15.5449 15.12006 14.93076 17.75824 16.0069 15.23655 14.83847 14.57436 0.1418253 0.1105093 0.07644983 0.05681041 0.04225651 11.67241 11.95304 11.3945 12.16556 11.38269 5.136354 12.2007
1237654879128256787 219.096100971945 3.27210863935563 0.02620794 0 0 19.16266 18.3253 17.82092 17.94032 22.62745 19.28716 18.16801 17.76703 17.58612 17.65863 0.1493231 0.1163515 0.08049145 0.05981378 0.04449046 2.969816 11.12614 11.75023 10.51985 8.984694 5.398036 10.11354
1237654879128060193 218.708973264413 3.26517197580354 0.02599488 0.4377901 107.8363 20.88824 18.24998 17.54139 17.30344 17.17201 20.03547 18.30078 17.64699 17.33155 17.12226 0.1568197 0.1221928 0.08453244 0.06281666 0.04672405 2.831943 5.060045 5.847297 5.208055 4.881235 2.708025 8.01428
1237654654171939134 119.691476893363 37.6152456324139 0.0395685 1 111.3806 18.71411 17.25154 16.38395 15.96607 15.62881 19.1521 17.23161 16.35932 15.94216 15.62042 0.2017471 0.1572 0.1087502 0.08081309 0.06011009 106.7222 5.980357 5.965574 5.975129 5.958941 2.338742 6.446214
1237654654171939052 119.683443676807 37.7440679587889 0.0394036 0.8502743 81.38223 18.8489 17.33494 16.51718 16.08618 15.82687 18.85884 17.16879 16.33821 15.91091 15.62016 0.2005261 0.1562486 0.1080921 0.08032399 0.05974629 9.829527 6.700003 6.537851 6.643312 6.011092 2.768911 7.716991
