objID,ra,dec,z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
1237654669199409285,151.517419357004,-0.814240918846345,0.04389971,18.08658,16.37217,15.54144,15.14478,14.88075,18.20085,16.35212,15.51216,15.11729,14.78324
1237654670809890989,151.307431469831,0.474972446538508,0.03271956,18.1724,16.74259,15.98565,15.62304,15.40662,18.07532,16.59474,15.85371,15.48559,15.2069
1237654875358494868,175.177970286908,64.17764538043,0.04180124,18.85613,17.80312,17.5931,17.44639,17.40743,18.9554,17.84619,17.5884,17.40016,17.27027
1237654879118295148,196.35600815115,3.99159282214267,0.04368838,19.12424,17.54523,16.64492,16.19248,15.84715,19.37102,17.63038,16.67726,16.17262,15.78901
1237654879124193535,209.785322603964,3.51133184328013,0.02415989,17.98804,16.91725,16.43364,16.25318,16.57,17.8963,16.78364,16.30746,16.10259,15.99865
1237654879129305131,221.541009231026,3.05777590839285,0.02844604,17.79127,16.17467,15.39789,15.02277,14.76361,17.80803,16.07127,15.27501,14.89427,14.58779
1237654879661457663,210.79082158639,3.98077904378361,0.04607258,16.79453,15.65043,15.13658,14.81993,14.68135,16.93692,15.75144,15.18457,14.83794,14.61947
1237654879664865297,218.492093192398,3.74670774156946,0.03339703,16.9818,15.02783,14.11393,13.66053,13.4142,16.99679,15.07566,14.15423,13.70606,13.3578
1237654879664865340,218.516529087467,3.7476292850597,0.02435618,17.06883,15.34119,14.53561,14.13942,13.87071,17.10766,15.31344,14.48669,14.09739,13.79462
1237655495979106610,202.459791485274,-1.42903766695967,0.02128015,16.12201,14.81554,14.3517,14.11409,13.98765,16.19261,14.89782,14.389,14.13851,13.93124
1237655498668703864,213.331563341155,-2.23118485725499,0.04871078,17.74179,16.66297,16.14196,15.87286,15.75893,17.81377,16.40962,15.74924,15.40111,15.1592
1237655499212980466,230.318919282436,-1.38667826996833,0.03703824,18.60838,17.24625,16.69108,16.27432,16.07846,18.52843,17.21761,16.63582,16.29426,15.98117
1237655502424440971,255.847668815866,34.113546081553,0.03714333,18.29811,16.66152,16.20882,15.91123,15.84815,17.93456,16.65126,16.11881,15.80136,15.57493
1237655502964130313,260.17137718918,28.7467710693315,0.04678613,19.50617,18.04416,17.43904,17.04377,16.7306,19.51811,18.07081,17.43283,17.03794,16.73085
1237655502964195434,260.194174091682,28.6728973818934,0.04763849,19.06623,17.54048,16.92037,16.60337,16.41789,18.91672,17.5346,16.89746,16.56877,16.31013
1237655502964195674,260.158875019981,28.6941704497659,0.04778961,18.41663,16.76233,16.00497,15.55504,15.33729,18.71944,16.81014,15.97508,15.52832,15.2106
1237655502964195694,260.183127474517,28.7081921368587,0.04712463,18.29507,16.64101,15.83385,15.40273,15.09829,18.34051,16.52908,15.69631,15.28598,14.95942
1237655502964261077,260.200392928842,28.4597273274565,0.04762553,18.29859,17.11791,16.65973,16.44648,16.21892,18.35915,17.09407,16.60403,16.34599,16.11408
1237655502964261436,260.167855540985,28.4862797230377,0.04800684,19.80387,18.39984,17.69446,17.34968,17.11742,19.9855,18.34071,17.65007,17.29619,17.05833
1237655503500870135,260.207935124569,29.1501581095815,0.04703901,18.68652,16.83588,15.99761,15.59726,15.23572,18.55868,16.69383,15.81718,15.37453,14.96668
1237655504033350064,254.645295008243,38.1214996865731,0.03441536,18.57545,17.70916,17.2774,17.054,16.85558,18.79476,17.71237,17.26773,17.00499,16.86446
1237655550744330850,248.848169736746,0.287533508616791,0.02547057,19.33198,18.00754,17.57463,16.88268,26.1543,19.7938,18.10401,17.56528,17.13236,17.36597
1237655742410064089,229.009871425776,4.34703639348691,0.03615434,18.08121,16.62831,15.75137,15.30626,14.97315,18.49366,16.73369,15.84087,15.36198,14.99663
1237655742951653751,239.854298160528,3.58262198172954,0.03722778,19.69648,18.32706,17.48674,17.05468,16.61186,19.73066,18.37371,17.52356,17.0625,16.64846
1237656241166680267,347.328121160534,13.5794754195019,0.0371874,18.52108,17.16878,16.52488,16.17535,16.05642,18.44151,17.11389,16.46718,16.09497,15.87161
1237656241168515288,351.601585542308,13.9619326148108,0.04329327,17.91365,16.07717,15.19409,14.75959,14.4121,17.89552,15.94619,15.04274,14.60152,14.25014
1237656241708204316,358.264997491404,14.5852281657924,0.02633034,18.99123,17.71211,17.20477,16.93742,16.93517,18.40608,17.14123,16.603,16.33506,16.21661
1237656243316064394,351.593758515997,15.6762280935792,0.04322455,18.01316,16.56023,16.03442,15.74034,15.48325,17.79502,16.5346,15.97156,15.63079,15.37708
1237656494043234455,7.84934515127151,13.8987390588377,0.04305981,18.4249,17.31408,16.87919,16.56023,16.36676,18.54763,17.4008,16.94283,16.62383,16.38798
1237656494568308931,340.085412174915,12.8335186114385,0.03779192,20.02403,17.93015,17.18247,16.80615,16.46166,19.44035,17.74089,16.99708,16.6013,16.28309
1237656494573224103,351.609105249524,13.7911787988542,0.04601458,19.4314,17.5577,16.70153,16.28677,15.97063,19.4274,17.51688,16.62409,16.21419,15.87273
1237656495096201843,319.353731196218,10.231638424926,0.04308061,17.69402,16.06239,15.17401,14.67898,14.35906,17.66872,15.87842,14.9666,14.47544,14.05835
1237656495108260270,347.324159600276,13.9813695452521,0.03733436,18.77183,17.80632,17.29812,17.00219,16.9664,18.90937,17.84371,17.30612,17.03835,16.82735
1237656495110095029,351.59094849596,14.2083740284747,0.04301929,17.52496,15.89161,15.01335,14.6135,14.25405,17.55401,15.75489,14.86929,14.45763,14.0926
1237656495644672303,346.220088179517,14.2460487270274,0.0266365,18.86068,17.55567,16.99611,16.68051,16.42786,18.22477,17.19236,16.71007,16.44359,16.18628
1237656496182657207,348.696480339311,14.8935058854612,0.03977561,17.54914,16.16533,15.33321,14.83504,14.66019,17.98808,16.21267,15.31969,14.87894,14.59927
1237656538591854731,348.698509102968,-9.43364716392192,0.04828073,18.98144,17.0715,16.20509,15.76235,15.41312,18.93827,17.15915,16.25682,15.75458,15.37602
1237656539123024036,335.587839573258,-8.13058192404816,0.03750026,17.41113,15.96767,15.22571,14.82526,14.5984,17.70922,15.97766,15.16288,14.73295,14.41105
1237656567038738954,313.442962604665,-1.11147389638141,0.03066834,19.14525,17.87368,17.21697,16.87948,16.69273,18.92944,17.62945,16.99055,16.64043,16.38671
1237656567039918695,316.2064711949,-1.20458528298772,0.04882688,18.60422,17.40835,16.84073,16.49243,16.34955,18.53155,17.39788,16.87999,16.52562,16.32188
1237656906349543441,347.30723583125,-0.942808548875871,0.0274458,16.71843,15.73762,15.31651,15.1189,15.06377,16.89066,15.82037,15.36493,15.11699,14.95736
1237656906349543558,347.310369304238,-0.982399043037965,0.02735403,18.30586,16.85894,16.44994,16.20239,16.13693,18.05926,16.87151,16.44307,16.18093,15.96207
1237656906352754815,354.741017843949,-0.887687114827826,0.03709454,19.30814,18.02068,17.38735,17.04737,16.81308,19.12788,17.89546,17.29737,16.96781,16.73073
1237657071694774487,24.6603414143674,0.741506247639874,0.04269176,16.54961,15.19688,14.54532,14.18871,14.00588,16.54177,15.01123,14.26063,13.8649,13.57743
1237657071697723557,31.4164760003564,0.661794130045257,0.04124919,19.14699,17.54273,16.84732,16.49799,16.2148,19.16533,17.59739,16.85093,16.42691,16.04282
1237657118409425089,126.424664416028,36.9274064969619,0.0385345,17.68789,16.60192,16.15261,15.89684,15.6819,17.70123,16.59982,16.15871,15.90204,15.70686
1237657119482970423,125.345370946882,37.2004841645104,0.03907999,18.85741,17.67437,17.11785,16.82131,16.66316,18.8553,17.65055,17.10584,16.79457,16.59829
1237657190909083725,8.78562586083478,-0.133685055246528,0.03022247,16.85582,15.77871,15.32603,15.0299,15.07565,17.01526,15.7949,15.31469,15.05351,14.91498
1237657190909083726,8.78716063768957,-0.131226355860464,0.02984953,18.10893,17.57135,17.59518,17.51441,22.95593,18.01971,17.48947,17.58676,17.69121,18.10182
1237657190909280423,9.29834629544547,-0.0585013800956842,0.04487363,17.60028,16.38069,15.82187,15.52189,15.41639,17.66661,16.36429,15.76238,15.43488,15.21066
1237657190909280446,9.32468623868357,-0.0151869987990749,0.03489659,19.62428,18.22139,17.80602,18.14971,22.87152,19.39536,18.13523,17.75654,17.77562,17.83374
1237657220947509485,155.2217153665,53.3743609750329,0.04642471,18.69696,16.98063,16.16937,15.79385,15.52483,18.68812,16.87076,16.07146,15.69508,15.38929
1237657221484838987,156.272550134625,54.222241796679,0.03213013,18.34137,16.84442,16.18567,15.8554,15.56453,18.04984,16.66157,16.00688,15.68876,15.43984
1237657222562119805,169.613663775139,57.5885998407274,0.04622949,16.82529,15.89518,15.27431,14.91379,14.7207,17.22603,15.93872,15.24748,14.90142,14.64537
1237657222562316442,170.380252191029,57.6173746662986,0.04336349,18.16291,17.16299,16.84033,16.61393,16.52085,18.20388,17.19866,16.86588,16.64643,16.49939
1237657402417021104,132.327526417051,41.7650918935479,0.02863073,17.96871,16.76777,16.38579,16.16813,16.16314,17.97566,16.84142,16.42618,16.16989,16.03234
1237657584950444172,40.7434567284033,-0.95256759076697,0.04301223,19.03413,17.82897,17.19458,16.86048,16.55601,19.0716,17.67498,17.04292,16.66309,16.34773
1237657584950444178,40.7706545841585,-0.985983356322288,0.03801306,19.38414,18.34188,17.95797,17.67572,17.52033,19.14604,18.15481,17.84288,17.58398,17.4792
1237657584950640831,41.2430751174237,-0.946423959428592,0.04336918,19.33434,18.09079,17.54867,17.23856,17.11681,19.16213,18.03375,17.48642,17.16437,16.99441
1237657584951427203,42.977567357018,-0.980101714035267,0.02250885,18.01445,16.29995,15.44479,15.02486,14.75796,17.88945,16.01544,15.16263,14.75735,14.45051
1237657586562040281,42.9887956943217,0.328520225063415,0.04117605,19.5627,18.5893,18.0921,17.77521,17.65426,19.67211,18.56034,18.05898,17.77706,17.65019
1237657587098910877,42.9774575209333,0.664827339461748,0.02927048,16.58005,15.16569,14.42978,14.03205,13.7193,16.52161,14.95442,14.14626,13.69612,13.3119
1237657587098910878,42.9884635237374,0.656666791727152,0.02966756,19.11725,18.03776,17.66306,17.46874,17.31579,19.05161,18.01329,17.67553,17.50378,17.40355
1237657589782544482,169.608312978892,53.4290102408928,0.03557899,18.59096,16.94695,16.24602,15.90357,15.66448,18.52596,16.90371,16.19622,15.85675,15.58977
1237657590319677520,170.386959395726,54.0801737282078,0.02378731,19.47597,18.31314,17.89488,17.65862,17.54722,19.47215,18.31461,17.88924,17.68078,17.53411
1237657590852354188,155.225820680768,51.3500973308732,0.04701627,18.57263,17.50097,17.13603,16.94841,16.68272,18.76456,17.57174,17.15575,16.91464,16.70604
1237657591387979865,150.850308009102,50.5669944927633,0.04931622,19.22516,18.06846,17.57335,17.31649,17.08513,19.22124,18.05807,17.57086,17.26112,17.07105
1237657591934025805,185.00368289033,56.1178389718085,0.03417226,16.9434,15.75657,15.17849,14.90271,14.69002,17.17574,15.82633,15.19931,14.89609,14.63626
1237657591934025821,185.006272095786,56.1629162829012,0.03391414,16.79538,15.10476,14.15168,13.74968,13.46826,16.94024,15.05207,14.16731,13.76936,13.45139
1237657594613858470,125.345054607072,38.3037030859586,0.03925113,18.52385,17.52787,17.14883,16.90007,16.7702,18.69028,17.57688,17.15841,16.89567,16.71758
1237655109445484736,157.513470102502,58.0170419091147,0.04587059,18.27918,17.01063,16.51773,16.22399,16.084,18.10543,16.97994,16.51799,16.21135,16.05388
1237655109447188696,164.380647913413,59.4253865701807,0.03297459,18.56552,17.71667,17.52281,17.34645,17.33884,18.25232,17.52459,17.41299,17.27681,17.18929
1237655109447319614,164.856916938783,59.4029859146186,0.0327239,18.80802,17.87051,17.55469,17.33317,17.11983,18.79088,17.90105,17.57687,17.39341,17.22366
1237655123928875052,169.248999302607,3.57744591652269,0.0285462,19.21611,17.54832,17.2675,17.0165,16.75623,18.92917,17.61217,17.29294,17.08158,16.87791
1237655123929202715,170.060551181014,3.61779968661531,0.04478991,20.30476,18.72683,17.92084,17.53872,17.28024,20.52303,18.80766,17.94792,17.5859,17.28519
1237655123946766426,210.183820394869,3.33926076922816,0.03494569,18.60776,17.37848,16.80807,16.49742,16.32495,18.78154,17.48055,16.85456,16.50644,16.20925
1237655124465549391,168.832036065248,4.11949567168335,0.03941179,20.36917,18.28549,17.50323,17.17818,16.93871,19.68851,17.99963,17.25439,16.88342,16.58562
1237655124465811532,169.39412166916,4.09043355787284,0.02702568,17.80816,16.74641,16.42145,16.21537,16.15461,17.82392,16.74598,16.42099,16.21449,16.03282
1237655124470792543,180.844640435965,4.22979166776424,0.02035503,18.7927,17.92166,17.35091,16.95195,16.77173,19.59186,17.96982,17.3129,16.92646,16.66505
1237655124476821662,194.693468979025,4.28148493988875,0.0475742,18.39703,16.62293,15.82192,15.4431,15.14681,18.40042,16.58335,15.75404,15.37796,15.04033
1237655124477673621,196.642379468036,4.14361803607251,0.04520364,17.92055,16.06478,15.17632,14.71939,14.36777,17.94532,15.96329,15.06055,14.5949,14.21178
1237655125002944653,170.071629234264,4.49263607992825,0.04862813,19.54574,17.98669,17.18824,16.81182,16.51994,19.41124,17.73005,16.93947,16.5873,16.28351
1237655125553840442,202.262468214954,4.8440166342295,0.02152782,18.37854,17.73654,17.20439,17.12226,18.07619,18.67672,17.6657,17.17914,16.95639,17.06894
1237655126087434363,194.702499146127,5.36853876350401,0.042002,19.38237,17.91657,17.3884,17.12248,17.06388,19.14731,17.86716,17.39001,17.11095,16.98415
1237655126087434370,194.711045559252,5.37515070882329,0.04245263,18.32435,16.74521,16.3245,16.06093,15.93278,18.16976,16.82152,16.30337,15.99358,15.78301
1237655126625157247,196.64144777586,5.80961120887707,0.04279858,19.53504,17.92645,17.45599,17.18321,16.90351,19.06218,17.88629,17.42963,17.13645,16.9457
1237655130371916119,239.662046941997,51.8357289301271,0.03798722,18.70966,17.58621,17.1391,16.97705,17.12292,18.77224,17.63681,17.16323,16.89732,16.76844
1237655347276873851,225.613254177967,54.3183641803248,0.0381365,18.98157,17.68218,17.38525,17.14428,16.98435,18.89977,17.76709,17.46098,17.25854,17.12132
1237655349964046489,236.164980774757,51.7873051555041,0.02798622,18.62036,17.64905,17.22111,16.99436,16.79493,18.58056,17.66297,17.23602,17.01,16.77799
1237655349965357262,239.66926483883,49.7741361363986,0.04391546,18.32489,17.11,16.83839,16.62228,16.46733,18.1406,17.07565,16.79817,16.59474,16.45902
1237655368753676394,196.638610048339,61.0218684090411,0.03739256,16.68873,15.56571,15.12767,14.85184,14.67776,16.73524,15.57981,15.12424,14.82574,14.62896
1237655369281503374,155.304131468827,58.4035344742787,0.04380934,18.12732,16.94954,16.68591,16.41087,16.46642,18.09564,17.04067,16.71815,16.4671,16.33557
1237655369290481818,196.639562686112,61.4554618761326,0.02717125,17.13571,15.56928,14.83161,14.41524,14.18066,16.90719,15.36653,14.6301,14.22014,13.92363
1237655369290481845,196.636035174037,61.3985104337177,0.04429233,19.49952,18.0513,17.28811,16.90927,16.61697,19.68842,18.0951,17.34093,16.91341,16.60463
1237655370367107232,210.185511690149,60.4326511687224,0.03576783,17.35513,16.40181,16.20556,16.01133,16.05816,17.65448,16.5281,16.17985,15.94704,15.84437
1237655370902077744,201.787761601589,62.1791626988586,0.04150707,18.93966,18.12354,17.80266,17.57011,17.49877,19.30876,18.09371,17.73423,17.4801,17.35766
1237655370905026659,214.711480685194,59.8957554447758,0.02718019,18.82363,17.84736,17.52078,17.41968,17.22241,18.78715,17.8107,17.5149,17.35271,17.24338
1237655463246823716,239.657534284788,46.3869640894216,0.04314022,18.74318,17.65794,17.19481,16.98828,16.71402,19.01688,17.69513,17.17734,16.88139,16.65825
1237655463778451462,225.619447849298,54.5812225715933,0.0392621,17.50166,16.17384,15.54504,15.20359,14.96207,17.52892,16.0673,15.37752,15.00769,14.7135
1237655464311259221,211.192458259968,59.5773020937179,0.03617603,18.29231,17.25168,16.7519,16.49934,16.3239,18.40645,17.3035,16.80788,16.5553,16.34659
1237655464846098585,202.651765056949,61.5684522552256,0.04387954,18.19661,16.65309,16.06408,15.7492,15.6038,17.94272,16.69502,16.11564,15.8049,15.6109
1237655465381462097,195.511826974998,62.5436800458273,0.03949931,16.84348,17.22057,16.72423,16.39888,16.31045,17.49064,17.03477,16.52895,16.20617,15.99893
1237655465384869924,211.25345321006,60.3920768551135,0.03596018,17.85851,16.30689,15.46725,14.98579,14.804,18.13946,16.404,15.50865,15.01334,14.68589
1237655467523965119,225.613940224829,0.779854249468613,0.04014205,18.90251,17.55309,16.95729,16.62109,16.33112,19.2127,17.65615,16.99374,16.6298,16.33206
1237655472898376009,254.807635394863,33.1046620255791,0.03585636,17.43144,15.61526,14.79066,14.39449,14.09924,17.39096,15.4837,14.64631,14.25334,13.93755
1237655473971659041,254.794624210021,34.4755664237912,0.03047851,18.09671,16.84961,16.40075,16.05307,16.23948,18.07751,16.83483,16.33791,16.02841,15.91133
1237655494373146810,213.125990674085,-2.47596516239731,0.0298398,17.04939,16.21179,15.92228,15.76724,15.64085,17.10202,16.21071,15.91521,15.73641,15.57808
1237655497593520437,210.192024751658,-3.12785834306922,0.03614586,19.12103,17.94014,17.46552,17.26333,17.26691,19.11304,17.8515,17.45095,17.21913,17.01108
1237655498130391126,210.130304266738,-2.86859647412468,0.02518839,20.20122,17.9102,16.978,16.57878,16.4845,19.7317,17.64676,16.82512,16.40393,16.13632
1237655498130391289,210.125237790157,-2.81063007780782,0.02620695,17.00222,15.19301,14.30765,13.84838,13.50033,17.05886,15.09605,14.19815,13.72386,13.34404
1237655498140811618,233.941909451964,-2.10700180180933,0.02112252,18.08593,17.26052,16.86648,16.7054,16.48453,17.99448,17.26644,16.95428,16.847,16.6865
1237655498674012394,225.607840759367,-2.07204398978381,0.03977919,19.05007,17.24042,16.37461,15.96626,15.66955,19.0652,17.19643,16.32771,15.91732,15.55421
1237655499737727351,202.63765971168,-1.65961491020468,0.03603421,17.81644,16.93414,16.35856,16.09728,15.93214,18.13073,16.93105,16.37183,16.05122,15.8255
1237655503496610208,254.425358666947,37.5522146642956,0.03302849,18.79844,17.67832,17.22331,16.93814,16.91596,18.88686,17.6701,17.18981,16.90454,16.72595
1237655504569696938,254.397229799769,39.2860594925218,0.03334709,19.62043,17.7269,17.12835,16.80896,16.71656,19.12737,17.72241,17.10605,16.78535,16.59813
1237655504569762186,254.389199752668,39.246137060767,0.02927228,17.5899,16.60057,16.10093,15.82838,15.61643,17.6068,16.61087,16.10248,15.81159,15.57553
1237655504569762213,254.385820178583,39.2178845001041,0.03446226,19.52059,17.98493,17.28787,16.94872,16.72326,19.57321,18.07683,17.37225,17.02218,16.75159
1237655691404837207,225.602295934063,-2.7058589345385,0.03434467,18.40896,16.77487,16.11959,15.81039,15.54821,18.22687,16.73097,16.0644,15.71041,15.40918
1237655693548454234,216.692803146121,-1.11888507275904,0.03518345,20.0286,18.51408,17.74132,17.3855,17.15686,20.11521,18.44716,17.67871,17.31453,17.05668
1237655693553041583,227.065264990648,-0.926761386626743,0.03763059,18.64683,16.94978,16.13523,15.74061,15.43466,18.57431,16.81153,15.98276,15.59092,15.24781
1237656240631972144,352.469689855233,13.5664606554709,0.04159879,18.33992,16.72129,15.875,15.50082,15.16827,18.33445,16.55968,15.72765,15.34248,14.9924
1237656494024294844,323.711023407897,10.1815575864842,0.02770793,18.06591,16.38234,15.53791,15.14439,14.85141,18.14692,16.30385,15.44807,15.03288,14.71707
1237656494573552067,352.447796305115,13.8549558215048,0.04060749,20.06558,18.29027,17.63061,17.36682,17.0791,19.85665,18.27325,17.60646,17.24579,16.96775
1237656495645000073,346.940663801611,14.3762125482177,0.02465299,18.61769,17.6923,16.76988,16.25242,15.97449,19.36455,17.99982,16.74919,16.16712,15.8124
1237656529457053990,262.689152124259,56.966728716322,0.0304853,16.85178,15.67314,15.11996,14.88893,14.77079,17.10939,15.78246,15.19182,14.90229,14.6731
1237656530529550643,262.778164217957,59.9666995961889,0.02923788,17.2723,15.97984,15.38884,15.07746,14.89189,17.17661,15.92556,15.36443,15.06868,14.83698
1237656906355114219,0.0940027591381636,-0.988460223300801,0.02658832,19.15754,18.12189,17.81618,17.65848,18.01545,18.76168,17.52774,17.14085,16.88221,16.79573
1237657070092681465,44.1048022789027,-0.507040138794629,0.03812455,19.21135,18.4348,18.11596,17.85072,17.51545,19.56284,18.5231,18.12673,17.88493,17.74843
1237657070092746993,44.2545593048235,-0.490118312137015,0.03816982,18.58141,17.44021,17.07928,16.90276,16.64877,18.55406,17.46094,17.05474,16.84342,16.73382
1237657071693988025,22.8769853670898,0.758132913420048,0.04326588,18.33574,17.20259,16.8265,16.53762,16.58596,18.37517,17.20197,16.75208,16.48305,16.31868
1237657189817712842,328.58941971274,-0.876802333844612,0.03042183,17.56121,16.33295,15.67727,15.28271,15.06919,17.68778,16.1218,15.35997,14.93474,14.64039
1237658303280251096,165.677010665052,58.3769823748502,0.04875628,19.07833,17.84344,17.25223,16.88434,16.64416,19.14559,17.84366,17.20699,16.84362,16.55285
1237658303815417973,158.241624122724,57.5184214566552,0.04541501,18.06558,16.62977,16.00232,15.66234,15.41877,18.1087,16.652,15.99233,15.62379,15.35217
1237658304349143099,146.74115383515,54.4276391056844,0.04315547,19.32417,17.3315,16.49035,16.08034,15.78596,19.25707,17.27128,16.41985,16.00889,15.68926
1237658304886014057,146.110862360967,54.8510455574259,0.04414343,17.56554,16.21491,15.51961,15.12081,14.9997,17.79102,16.09958,15.33636,14.95004,14.66026
1237658423016161407,158.232799681679,6.19977800328272,0.04425367,18.30714,16.55803,15.69165,15.31537,15.00499,18.37535,16.47627,15.59829,15.20646,14.8776
1237658423017406681,161.019311428947,6.38076425245213,0.02929547,18.94614,17.7436,17.27825,17.08105,16.8849,18.98164,17.72668,17.24251,17.00421,16.75209
1237658423553949791,160.266120700926,6.74276092975329,0.03036791,19.21623,17.63084,16.96051,16.62194,16.4506,19.07627,17.44064,16.75159,16.42033,16.16478
1237658423554277388,160.96065468161,6.76295557457615,0.02749324,15.72847,14.71201,14.30179,14.14587,14.03899,15.51067,14.62018,14.20493,13.98344,13.74693
1237658424075812974,125.907887479568,4.25948618043568,0.0281878,17.46714,15.76638,14.9767,14.58732,14.31059,17.44125,15.66397,14.86449,14.48874,14.18751
1237658424623759387,151.198149642777,6.96980779239201,0.04760275,16.98245,15.77403,15.1072,14.71411,14.53761,16.76242,15.52114,14.84196,14.45435,14.19947
1237658424624087195,151.915500563293,7.10682835910768,0.03431524,18.35665,17.4112,17.10843,16.98203,17.10949,18.34762,17.44105,17.18564,17.02429,16.93459
1237658492263661680,143.907102007531,7.14753242668923,0.02766073,19.13037,17.64687,16.90171,16.50053,16.2054,19.34832,17.70309,16.90952,16.46505,16.1258
1237658607148073193,187.308172477019,65.3232318190518,0.03875972,18.72294,17.63386,17.25329,16.96845,16.85868,18.78461,17.59698,17.19038,16.96972,16.83851
1237658608221290609,185.339177180517,64.127987634739,0.03828785,19.87573,18.30359,17.41748,16.97418,16.64292,19.81687,18.1864,17.2942,16.81815,16.45958
1237658609295360134,183.418256198889,64.9578792400295,0.03104557,19.08795,17.7033,16.8711,16.43709,16.16373,19.36389,17.60674,16.72336,16.27911,15.93987
1237658611442385079,164.039078342953,46.8949631791309,0.02908346,17.81594,15.70725,15.03152,14.68007,14.33769,17.78665,15.91698,15.0816,14.62124,14.18099
1237658611979321443,164.040066734895,47.3924814919892,0.0214892,16.31207,14.9208,14.24104,13.8713,13.66653,16.26185,14.65552,13.94303,13.56337,13.32891
1237658613053653179,165.672189164332,48.4511371799415,0.02183449,18.45873,16.75459,16.41727,16.31168,16.99665,18.00886,16.74035,16.44536,16.32453,16.37525
1237658613059879010,187.402652423245,50.018970080886,0.0430005,19.89247,18.28808,17.53172,17.17357,16.93745,19.93575,18.27033,17.48599,17.1383,16.86651
1237658614132768853,184.309751216872,51.0419805532141,0.04656346,18.69624,17.27609,16.65362,16.30063,16.16212,18.85696,17.35669,16.70087,16.29561,16.03376
1237658800971317395,211.409168621631,51.1498348836175,0.04260687,19.36555,17.76122,17.09693,16.7356,16.47744,19.37337,17.78047,17.11834,16.76558,16.50778
1237658801498882089,176.189928961002,54.4630047863275,0.03297979,20.00251,18.04924,17.23718,16.88573,16.67769,19.73648,17.93506,17.1736,16.79675,16.53805
1237658802030903475,158.162018715695,52.0188789836036,0.04575192,18.36845,17.42085,17.05922,16.84239,16.69579,18.46049,17.36988,17.0332,16.79349,16.66967
1237658802041192609,197.732678033367,54.3390336353604,0.03812895,18.874,17.99193,17.66634,17.37579,17.50822,18.90195,17.95137,17.57607,17.32991,17.258
1237658917456314473,185.33198304905,54.8231078705029,0.03750516,17.08705,16.00692,15.53226,15.23935,15.0274,17.26477,16.05888,15.53522,15.21444,14.93761
1237658917461098641,203.8371623242,53.2907573859271,0.02937647,18.70714,18.05317,17.61811,17.50084,17.11675,18.80971,17.90506,17.54482,17.35104,17.21915
1237658917993775199,187.750568050059,55.3614017189007,0.03148943,17.81803,16.60229,16.16736,15.93595,15.83383,17.68827,16.57215,16.10317,15.83897,15.66657
1237659119334457374,244.600985411369,35.3265132206755,0.02969989,17.17427,15.41247,14.60683,14.20063,13.91794,17.22868,15.40886,14.59187,14.18417,13.86758
1237659120933273730,214.817165774285,52.122395858445,0.04673257,18.75912,17.85999,17.47741,17.19434,17.31272,18.8404,17.81702,17.44903,17.1937,17.12116
1237659132747382942,222.67525524653,48.8780736647768,0.0306174,17.43521,16.24954,15.82883,15.58296,15.49408,17.43233,16.23731,15.75703,15.53118,15.39559
1237659149385662482,222.681833218188,53.5112701959249,0.0326099,17.82584,16.82813,16.45775,16.22401,16.00507,17.89923,16.82899,16.37759,16.13547,15.91062
1237659150459142296,222.678061420848,54.5110126599047,0.038252,19.57946,16.97533,16.14375,15.74932,15.33782,19.04132,17.02883,16.18532,15.71386,15.31134
1237659153143497074,244.590008529301,35.2310573870822,0.02998607,18.91723,17.21196,16.42552,16.04889,15.77146,18.89328,17.11695,16.33047,15.95036,15.6549
1237659326566170847,247.572403924268,39.8894358003492,0.02965493,16.98915,15.30555,14.55527,14.17723,13.97107,16.811,15.10484,14.34364,13.95764,13.66488
1237659326566236223,247.583903295026,39.8043275361145,0.02936131,17.34153,15.51421,14.70256,14.29574,14.00668,17.21062,15.37102,14.56765,14.16247,13.86362
1237659326566236546,247.58022899736,39.8451160192722,0.0245642,18.36515,17.45092,17.12154,16.94559,16.7254,18.35023,17.46671,17.15673,17.02049,16.84993
1237659327091900583,218.071812741795,56.8163431161835,0.04319616,20.11212,17.85161,17.37069,17.12198,17.11136,19.51406,17.89622,17.46402,17.20221,17.03708
1237659327103631521,249.016746522838,39.0488833512984,0.03054346,17.29239,16.16216,15.37191,14.95028,14.69822,17.88404,16.38238,15.48975,15.03104,14.64099
1237659330315616530,247.571062067292,38.8546445606519,0.03371966,18.61208,17.03072,16.43828,16.11946,15.98076,18.64329,16.99894,16.43039,16.09372,15.86263
1237659896710955411,263.269715095145,56.7754357924221,0.02967592,18.2772,17.29504,16.80059,16.5384,16.32498,18.57856,17.3522,16.79858,16.51289,16.31896
1237659896711217243,263.306080186889,56.1512061301426,0.0283147,18.52781,17.61036,17.19794,17.0361,16.77458,18.24059,17.39425,17.00275,16.84263,16.6618
1237659897783517264,263.41257729578,59.5811266765401,0.02800389,17.85416,15.95257,15.07428,14.64765,14.35459,17.84313,15.89734,14.99655,14.56479,14.26271
1237659897783517644,263.407128064831,59.4977542622,0.03588007,17.03833,15.84694,15.40472,15.17817,14.96823,17.14431,15.92361,15.42743,15.15693,14.97276
1237660239778480337,53.8609151908011,-0.636533804183749,0.02316799,18.99843,18.15332,18.08172,18.11635,18.06471,18.62551,17.84229,17.84659,17.9628,17.82827
