ID ra dec z fracDeV_r velDisp petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z modelMag_u modelMag_g modelMag_r modelMag_i modelMag_z extinction_u extinction_g extinction_r extinction_i extinction_z petroRad_u petroRad_g petroRad_r petroRad_i petroRad_z petroR50_u petroR50_g petroR50_r petroR50_i petroR50_z
1237660241926160519 54.2193171144895 1.03139054532029 0.04100111 0.3516748 120.125 17.43459 16.00203 15.28733 14.88508 14.64085 17.70319 16.12691 15.33211 14.93298 14.62843 0.4170029 0.3249259 0.2247822 0.1670373 0.124245 11.20434 10.97094 10.44481 10.22537 9.774376 5.613242 5.054921 4.681959 4.625979 4.367973
1237660343388864878 121.309358428059 25.4459175823516 0.04667576 0 68.41275 18.31392 16.9168 16.18537 15.8174 15.76131 18.43109 16.89712 16.13425 15.71972 15.47434 0.1474046 0.1148567 0.07945731 0.0590453 0.04391886 12.28863 11.66638 11.18426 10.81139 9.819853 5.653569 5.177015 4.942428 4.716923 3.891526
1237660343930781978 131.357355118298 32.9493598052787 0.0214156 0 38.13674 16.98606 15.74901 15.21565 14.93127 14.84415 16.88281 15.66861 15.11087 14.81573 14.60215 0.141095 0.1099403 0.07605619 0.0565179 0.04203894 13.70463 14.57271 27.92068 14.6386 13.65059 6.721097 6.898132 6.830424 6.827552 6.196219
1237654880206782494 230.066360010134 3.5281146061509 0.03937725 0.7474335 117.8851 19.94026 17.94247 17.10705 16.69483 16.4888 19.66476 17.81796 16.95226 16.54599 16.2842 0.1921134 0.1496935 0.1035573 0.07695415 0.05723975 3.533205 4.141002 3.846677 3.885433 3.419165 1.584147 1.905418 1.742988 1.76199 1.632447
1237654881814511725 223.654480539979 5.13193286514394 0.04538446 0.8822512 114.3607 18.53247 16.85457 16.16824 15.74622 15.72016 18.65407 16.79637 16.02935 15.6273 15.39058 0.15586 0.1214451 0.08401515 0.06243226 0.04643813 8.188008 7.692269 6.108699 6.91029 4.725019 3.201704 2.972173 2.6066 2.704266 2.099194
1237654950525141226 243.211883270868 53.3846598271197 0.04757505 0.8577793 135.5974 18.72592 17.01269 16.28629 15.90472 15.6258 18.68964 16.92942 16.16477 15.77037 15.45582 0.05091694 0.03967413 0.02744638 0.0203956 0.01517058 4.317648 4.484261 4.268803 3.924361 3.827579 2.089251 2.008534 1.895522 1.801995 1.713257
1237654954281926937 257.312242811165 37.4633173039414 0.03664768 0.5533807 76.99377 18.39615 17.18322 16.68928 16.38101 16.43713 18.00811 16.79153 16.33331 16.06947 15.94384 0.1539702 0.1199726 0.08299646 0.06167526 0.04587507 7.88642 7.655684 8.589932 8.924012 7.542512 3.454236 3.449445 3.625856 3.792307 3.029471
1237655129299550647 241.874100679925 48.9229980877822 0.04123884 0.2421329 0 18.98686 18.06898 17.79105 17.34383 18.1713 18.77505 18.20971 17.76475 17.46733 17.39373 0.07588929 0.05913242 0.04090754 0.03039868 0.02261104 27.93298 13.05502 12.66452 13.39647 11.4625 4.13152 6.3121 5.426431 6.042188 2.671211
1237655129301189158 245.552115909932 46.0450500609951 0.02456416 0.2269715 63.67311 18.46238 17.5278 17.31313 17.23924 17.19308 18.64109 17.67601 17.40218 17.24756 17.0869 0.02717252 0.02117264 0.01464713 0.01088439 0.008095987 14.62144 13.25329 12.96936 12.04212 11.27313 6.063451 5.786824 5.350039 4.831644 4.407458
1237655129837863132 245.522375136225 46.6241484484035 0.0477681 0.1666634 101.1778 17.40901 16.21498 15.73321 15.40366 15.19302 17.81071 16.51509 15.83447 15.48015 15.20562 0.03820812 0.02977151 0.02059579 0.01530488 0.01138402 8.073792 7.746483 7.305461 7.106193 6.969625 3.990896 3.900461 3.665235 3.592638 3.482904
1237655130371063939 237.420728282583 53.2590459840292 0.0496903 0.4821092 138.2189 18.18467 16.73728 15.97896 15.56407 15.26244 18.37127 16.81217 16.03377 15.59551 15.26842 0.05998937 0.04674331 0.03233681 0.02402971 0.01787369 7.947178 5.984795 5.500393 5.284677 5.040707 3.123528 2.766567 2.542393 2.475302 2.330243
1237655368744763658 156.040260691663 58.2360061342584 0.0435507 0 76.79643 18.80684 17.86607 17.49907 17.22315 17.18874 18.86108 17.70804 17.38534 17.11878 17.01203 0.0436867 0.03404038 0.02354898 0.01749941 0.01301635 8.429234 7.202026 7.40059 7.286484 6.60859 3.73668 3.459507 3.465468 3.528989 3.30292
1237655368746205409 162.09124543244 59.5606363435564 0.02768821 0 53.4039 18.63869 17.60153 17.19983 16.94483 16.92918 18.59916 17.60534 17.18332 16.96278 16.80044 0.04231973 0.03297525 0.02281212 0.01695185 0.01260906 6.054556 5.751222 5.776648 5.704356 5.061433 2.726692 2.652413 2.574178 2.595959 2.265478
1237655369282945215 161.252122596526 59.7364425642167 0.04438803 0.5921236 163.5388 17.64351 15.75525 14.95535 14.52705 14.23052 17.56863 15.61925 14.78883 14.3554 14.03301 0.05383612 0.04194874 0.02901994 0.02156493 0.01604034 9.577629 9.955472 9.033653 9.127952 8.688174 4.21079 4.317916 3.956692 3.977925 3.837266
1237655370355835051 156.951668917762 59.9165346873064 0.04424167 0.5032031 49.24736 17.92355 16.84953 16.46145 16.22688 16.08188 17.92446 16.66747 16.16056 15.89616 15.69615 0.0323228 0.02518571 0.01742335 0.01294742 0.009630501 8.091073 7.454643 6.802108 6.411075 5.8846 3.856275 3.419073 3.076333 2.933893 2.803531
1237655465919447080 201.253179933017 62.4388435640527 0.04107483 0 63.94321 17.8656 16.32536 15.89877 15.84192 15.76657 17.59233 16.27106 15.82283 15.95276 15.48645 0.1244367 0.09696026 0.06707666 0.04984515 0.03707563 8.819074 9.844067 9.722901 9.618038 8.634896 4.446795 5.116428 5.075047 4.665317 4.286986
1237655468061884595 228.088764794959 1.04205087687901 0.03972834 0.7962614 124.8493 19.1377 17.00194 16.19188 15.66394 15.43487 18.94992 16.88078 16.04824 15.58649 15.28487 0.2045541 0.1593872 0.1102633 0.08193745 0.06094641 3.858651 5.043748 4.41951 5.363106 4.673108 1.839632 2.109369 1.928964 2.160223 2.011326
1237655469135626467 228.074952198052 2.03253901135693 0.03896574 1 217.5609 17.52256 15.60899 14.72724 14.31262 14.02067 17.48855 15.55755 14.67693 14.26169 13.92655 0.1971789 0.1536404 0.1062877 0.07898319 0.05874898 8.460045 9.311737 9.125753 8.893659 7.545527 3.729258 3.67867 3.642007 3.569718 3.297538
1237655469135626544 228.099768998549 1.82780547107158 0.0388574 0.5374193 99.0252 18.64647 16.7982 15.94076 15.50418 15.15663 18.43951 16.57638 15.69223 15.24452 14.88028 0.2039898 0.1589475 0.1099591 0.08171143 0.06077829 6.677457 8.176983 7.68685 7.380559 6.961415 2.991459 3.399509 3.187411 3.107177 3.09595
1237655493293113492 198.685694535763 -3.61279700768356 0.0419421 0.8991949 141.7887 17.7507 16.16672 15.31531 14.84289 14.48611 17.74671 16.02587 15.0746 14.57725 14.16431 0.1541214 0.1200903 0.08307794 0.06173582 0.04592011 20.68959 12.93369 11.14462 10.75701 10.02329 6.391334 5.308953 4.683752 4.539609 4.179574
1237655494367510651 200.180134238041 -2.71505234329029 0.0351418 0 75.10475 18.80061 17.69104 17.24714 17.00381 16.78044 18.70628 17.62403 17.15771 16.89659 16.67925 0.1335151 0.104034 0.07197026 0.05348162 0.0397805 7.381007 7.475805 7.55593 7.297982 7.807379 3.686554 3.699948 3.636963 3.591098 3.679207
1237655495977599048 199.009406666025 -1.55648961680302 0.04749695 0.9339187 129.9321 18.60617 16.19066 15.44988 15.099 14.85924 17.83029 16.03138 15.28854 14.91685 14.65929 0.1069155 0.08330786 0.057632 0.04282675 0.03185523 6.330503 9.116505 9.252475 8.77648 9.058644 2.02133 3.829147 3.82434 3.685467 3.548518
1237655495978123417 200.143845714244 -1.53786447449007 0.04542767 0.005269737 19.43092 18.96951 17.7977 17.32001 17.1185 17.30449 18.69066 17.65101 17.2484 17.03197 16.86842 0.1141546 0.08894847 0.06153414 0.04572646 0.03401209 7.303601 8.583497 9.352844 8.914251 8.08257 3.408249 3.767996 4.086602 3.960379 2.946958
1237655742409670827 228.101289119223 4.24409805645478 0.03656567 0.4885725 78.54434 19.47173 17.58252 16.73354 16.33559 15.99692 19.49113 17.59725 16.74576 16.3255 16.00112 0.1823309 0.142071 0.09828405 0.07303558 0.05432506 4.117756 3.849767 3.927264 3.768945 3.672899 1.818552 1.768057 1.836668 1.753041 1.702401
1237655742410522871 230.050623626268 4.12993717839443 0.04644068 0.8346968 91.97585 19.51226 17.857 17.14597 16.76348 16.48895 19.34326 17.70526 16.94221 16.57192 16.3044 0.1851701 0.1442833 0.09981453 0.0741729 0.05517101 5.913792 5.475526 5.086776 5.136389 4.855856 2.391839 2.338817 2.248611 2.236826 2.281316
1237655742946476219 228.022667761531 4.76897794357184 0.04606837 0.9823257 119.5438 19.03669 17.15016 16.29445 15.85931 15.53243 18.92313 17.05078 16.16077 15.73363 15.38731 0.2171957 0.1692374 0.1170777 0.08700126 0.06471296 5.302867 5.242074 5.042312 5.034061 4.466112 2.270957 2.193323 2.21352 2.186536 2.088853
1237655742948573428 232.750992492201 4.28072518315303 0.03875526 0.9460614 80.80572 18.28115 17.01737 16.40058 16.07334 15.83154 18.32405 16.94938 16.27712 15.91552 15.62517 0.1984756 0.1546509 0.1069868 0.07950263 0.05913535 5.951114 5.461206 4.402961 4.095667 3.936011 2.608535 2.185431 1.968691 1.871399 1.806683
1237655743482757360 226.719427855525 5.29348457751568 0.03803384 0.8576365 132.9777 18.7137 16.92953 16.06088 15.67547 15.37255 18.60624 16.73218 15.87724 15.48203 15.16619 0.2049091 0.1596638 0.1104546 0.08207963 0.06105217 11.45769 6.192498 5.889012 5.936413 5.336183 2.737243 2.695548 2.655592 2.604822 2.542499
1237655743482757371 226.728323700121 5.23283617888419 0.03641258 1 91.86114 18.51671 16.89215 16.07056 15.70376 15.41301 18.61414 16.81959 16.01579 15.62458 15.32145 0.205334 0.1599948 0.1106837 0.08224984 0.06117877 9.460929 4.980463 5.356755 4.520908 4.65185 2.778563 2.321137 2.297128 2.18362 2.175615
1237655744017924215 222.877050352426 6.06314611530973 0.0290204 0.3436472 78.59677 16.62831 15.1943 14.71943 14.40468 14.18362 16.70174 15.31346 14.72637 14.40196 14.1291 0.166705 0.1298954 0.08986106 0.06677639 0.04966937 14.2598 15.72147 14.4633 14.53568 14.05461 7.132705 7.457222 6.674027 6.502102 6.036266
1237655744020152693 228.009889481472 5.62743219410968 0.04156763 0.1925249 75.39459 19.69003 17.92561 17.12951 16.72177 16.40484 19.59227 17.91331 17.07561 16.59779 16.22514 0.1770739 0.1379748 0.09545031 0.07092981 0.05275875 27.91077 8.231705 7.541485 7.264932 6.839576 3.006618 3.410306 3.316947 3.001059 2.752559
1237655744556564642 226.914261538594 6.04585271563218 0.04429827 0.3569744 76.39397 18.1699 17.13486 16.85449 16.72152 16.66522 18.55011 17.33756 16.98028 16.79238 16.64315 0.1723796 0.134317 0.09291988 0.06904943 0.05136009 12.06299 9.507471 8.958346 8.135047 7.436142 4.975936 4.148549 3.772071 3.434792 3.183528
1237655746704048555 263.198736129852 61.2925195543657 0.03940611 0.2070369 67.36219 18.61775 17.60913 17.22602 16.96729 17.03268 18.79572 17.67213 17.229 16.93552 16.79512 0.1852995 0.1443841 0.09988429 0.07422473 0.05520956 14.95994 12.06361 12.58022 11.85551 11.00903 6.280277 5.605226 5.352928 5.145417 4.266616
1237663278460174474 349.81186794193 1.00724192831859 0.03430047 0.2283749 108.7439 17.29281 15.8118 15.08346 14.68876 14.41222 17.36996 15.87158 15.11805 14.69918 14.38819 0.2227991 0.1736036 0.1200981 0.08924579 0.06638248 8.742177 8.017558 7.789798 7.861955 7.758686 4.059523 3.966293 3.924831 3.833419 3.677126
1237663278460174487 349.82927591029 0.945852493674732 0.03429143 0.9782475 171.9553 16.76746 15.23718 14.37643 13.90798 13.54633 16.99788 15.18954 14.25154 13.74263 13.33867 0.2190173 0.1706568 0.1180596 0.08773093 0.06525569 33.43617 18.9802 16.59129 15.3118 13.73178 9.63619 7.64074 7.063161 6.690562 6.341214
1237663457777025079 318.404911146174 0.112833961112103 0.04643361 1 83.76005 21.49204 18.30778 17.19788 16.45119 17.64775 20.44 18.38998 17.50584 17.0611 16.81612 0.4085843 0.3183661 0.2202442 0.163665 0.1217367 1.99222 2.705394 14.51149 7.329136 2.211856 0.6269899 1.534382 2.124402 4.111332 0.6305926
1237663463143768239 349.846642801863 1.12605646382231 0.03011039 0.520444 137.0665 16.90626 15.55984 14.8632 14.47114 14.21244 17.11362 15.49809 14.69291 14.23756 13.91545 0.2190063 0.1706482 0.1180536 0.0877265 0.0652524 12.02281 9.939926 9.755091 9.624662 8.913568 5.656132 4.947291 4.621081 4.453302 4.183957
1237663543677289286 317.323499711404 0.27198494375765 0.04997701 1 168.8296 18.98085 17.09651 16.17111 15.70815 15.37261 18.88016 17.01122 16.07461 15.61209 15.24381 0.4789996 0.3732333 0.258201 0.191871 0.1427168 4.196136 5.002937 4.766656 4.668582 4.567608 2.035496 2.11232 2.061225 2.044492 2.00825
1237663782593232996 14.6978725020966 -1.09713577664712 0.0465717 1 128.3842 18.58052 16.85283 16.05472 15.62345 15.28444 18.57281 16.82388 16.03391 15.58803 15.2695 0.1704182 0.1327887 0.09186262 0.06826377 0.0507757 6.805284 6.127543 6.180572 6.323931 6.046109 2.334834 2.367496 2.359773 2.299574 2.348787
1237663782595526798 19.9837349467695 -1.2177289682616 0.02599977 0.0095457 46.98142 18.96908 17.74896 17.1436 16.78993 16.52146 19.17093 17.73675 17.11252 16.74287 16.43029 0.1296104 0.1009915 0.06986549 0.05191755 0.03861712 8.886502 7.03582 6.750466 6.381131 6.327656 3.852618 3.259198 3.041761 2.940191 2.819238
1237663783130103853 14.6949142576355 -0.751816483450716 0.04397736 0.8812954 201.2968 18.25313 15.92526 15.01472 14.57663 14.26559 17.84945 15.74447 14.82991 14.40461 14.05504 0.1531095 0.1193019 0.08253247 0.06133047 0.0456186 5.853259 7.542006 7.520322 7.764699 6.801792 2.348099 3.183118 3.185634 3.247914 2.961933
1237663783140589684 38.728593564058 -0.795995730034473 0.04921451 0.6644845 157.1629 16.79161 15.25077 14.45665 14.05196 13.75909 16.8261 15.07916 14.2465 13.82943 13.53526 0.1146549 0.08933831 0.06180383 0.04592687 0.03416115 15.24939 14.37903 13.97726 14.33418 14.04208 7.426397 6.656036 6.474161 6.542522 6.494231
1237663783140589719 38.7572226219409 -0.731845969756033 0.0499625 0.06333933 18.78459 17.88121 16.73004 16.34663 16.08587 16.14464 17.9577 16.72203 16.30411 16.02895 15.88058 0.1133969 0.08835813 0.06112574 0.04542297 0.03378635 10.61802 10.18756 10.33765 10.06014 8.81826 5.213585 5.072977 4.809613 4.790597 3.880289
1237663783140589730 38.7726053155718 -0.822157899086998 0.04945669 0.03293157 0 19.3129 18.18873 17.90347 17.70163 17.45457 19.31485 18.25929 17.91869 17.66414 17.58982 0.1076995 0.08391868 0.05805456 0.04314076 0.0320888 4.164053 4.697245 4.612803 4.465769 17.40255 2.187109 2.358121 2.219426 2.134658 2.475266
1237663783140655225 38.8017763135048 -0.737320418506156 0.0375081 0.1736002 44.68531 18.86609 17.81755 17.28427 16.99112 16.79831 18.88901 17.83342 17.31942 17.01555 16.77938 0.1060959 0.08266918 0.05719016 0.04249842 0.03161101 3.021467 2.955935 2.96259 2.894973 2.797205 1.438014 1.422041 1.448439 1.429762 1.394306
1237663783141769408 41.3976504403804 -0.680511971770375 0.04413869 0.2326401 0 19.50049 18.43784 17.81976 17.53048 17.20132 19.80525 18.47308 17.87162 17.54457 17.25458 0.1235732 0.09628738 0.06661116 0.04949923 0.03681833 2.969559 7.032474 6.551331 6.417151 5.720118 3.873085 3.063601 2.983118 2.810872 3.042505
1237663783141769443 41.4281268022029 -0.79709135320096 0.04510404 1 12.9133 18.89353 17.83338 17.50522 17.33308 17.33387 18.59983 17.60787 17.36467 17.17949 17.0456 0.1245588 0.09705535 0.06714244 0.04989403 0.03711199 5.36806 5.209095 6.26707 6.08342 5.673041 2.246364 2.350957 2.700501 2.662301 2.297899
1237663783661338861 1.89071665571761 -0.259217069652865 0.04417375 0.3819767 58.55551 20.19748 18.42872 17.56101 17.07143 16.8311 20.31378 18.61659 17.66292 17.13799 16.73002 0.2130204 0.1659841 0.114827 0.08532877 0.06346893 4.119139 4.291242 3.541651 3.251454 2.830503 1.758812 1.965 1.698275 1.590832 1.383538
1237663783666123025 12.8630926860649 -0.383548427022349 0.04556089 0.4719745 48.31677 19.45788 17.95476 17.30536 16.93259 16.67345 19.60565 18.09775 17.39738 17.01208 16.73756 0.1651144 0.1286561 0.08900367 0.06613926 0.04919546 4.56335 4.86449 4.425953 4.338696 4.09871 2.141555 2.069089 1.932899 1.870077 1.87612
1237663783669661886 20.883862417826 -0.213392868333986 0.04362024 0.8287801 119.6656 18.85285 16.6358 15.75122 15.29726 14.8836 18.47793 16.50461 15.57906 15.09436 14.66537 0.1384429 0.1078738 0.07462657 0.05545554 0.04124874 8.082331 12.39237 11.32308 10.08891 9.842825 2.967961 4.136389 3.825073 3.616523 3.611982
1237663783677460934 38.7576132020332 -0.332552200152815 0.0279354 0 0 18.73877 17.80965 17.41115 17.38442 17.41519 19.20752 17.88156 17.49113 17.2399 17.20713 0.09945533 0.07749492 0.05361063 0.03983844 0.02963248 2.969857 11.54045 11.18667 10.22226 11.60938 6.710406 5.351942 5.135344 4.547751 3.900903
1237663784205287637 18.0979455641517 0.0791634419188168 0.04484214 0.6290321 110.8972 18.34419 16.78095 15.9544 15.52766 15.23601 18.37138 16.64336 15.78023 15.3427 15.01433 0.1309889 0.1020657 0.07060857 0.05246973 0.03902784 5.873718 5.480824 5.191424 5.039687 5.021652 2.812787 2.417511 2.265751 2.240142 2.151452
1237666089515286538 18.5103319741301 15.8173680234321 0.03780646 0.1533331 95.05746 17.67489 16.33687 15.75792 15.4234 15.2079 17.58245 16.3317 15.77456 15.45513 15.20708 0.3668429 0.2858415 0.1977438 0.1469449 0.1093 5.037444 5.838216 6.019529 6.022445 5.754849 2.223365 2.698796 2.779267 2.809505 2.720917
1237666214607061205 18.090918581186 15.0108693140595 0.02920199 0.9678264 83.60057 17.85171 16.31572 15.62312 15.26507 14.99516 18.01432 16.26473 15.48999 15.11418 14.80743 0.206764 0.1611091 0.1114545 0.08282267 0.06160485 10.53953 8.252213 6.834682 6.532045 6.218377 4.028665 3.469868 2.984892 2.877809 2.726906
1237666214607126560 18.0888074661206 15.0721714975087 0.04358259 0.5758594 118.9786 17.56219 16.2383 15.59557 15.22486 14.971 17.62087 16.27684 15.62422 15.2544 14.98169 0.2242746 0.1747532 0.1208935 0.08983682 0.06682209 4.181221 4.506126 4.356732 4.318003 4.291824 2.130963 2.1532 2.024804 2.000705 1.929117
1237666214607192301 18.1075359425978 15.2756908339656 0.04195751 0 17.69493 18.9818 17.6758 17.20244 16.90658 16.75343 18.8445 17.57045 17.12998 16.85613 16.66737 0.2594909 0.2021936 0.1398766 0.1039433 0.0773147 9.078218 9.285485 9.527425 9.095141 9.216819 3.879407 4.049525 4.163013 4.199045 4.099781
1237666214607192338 18.1016338338099 15.3356481125265 0.04337519 0.7066344 39.26615 20.12666 18.12721 17.29862 16.90993 16.64444 19.88771 17.93618 17.10846 16.71609 16.42488 0.2814378 0.2192944 0.1517068 0.1127344 0.08385371 3.954671 6.073301 6.120226 5.949984 5.535937 2.369356 2.6181 2.582467 2.558215 2.449054
1237666214607257634 18.0858728520325 15.3939465900526 0.04359019 0.386839 0 20.78025 18.70859 17.88451 17.3786 17.23582 20.83384 18.86425 18.01001 17.57825 17.32065 0.3090696 0.2408249 0.1666016 0.1238028 0.09208656 18.02093 5.774807 5.683871 6.061444 5.571906 2.67052 2.704154 2.61633 2.807664 2.528604
1237666214607257694 18.1015067182345 15.3555524466866 0.04382104 0.8621774 84.15751 19.53612 17.96616 17.06059 16.64959 16.27831 19.55523 17.82829 16.91449 16.48181 16.15191 0.2901048 0.2260477 0.1563787 0.1162062 0.08643604 5.391926 4.778811 4.788959 4.717162 4.866037 2.553842 2.124972 2.069737 1.994459 2.121537
1237666214607323558 18.114034924714 15.591436727167 0.0416006 0.6345499 51.6758 20.2751 18.74455 17.91667 17.46932 17.22458 20.29191 18.56815 17.71649 17.30259 17.00403 0.3408221 0.2655663 0.1837175 0.1365218 0.1015471 27.92112 4.168407 4.192331 4.430643 4.160117 2.406037 1.937431 1.874979 1.962152 1.842731
1237666214607323634 18.1041311171669 15.6436525476828 0.04423194 1 144.3249 18.79535 17.02877 16.18799 15.76575 15.49189 18.76873 16.97353 16.11536 15.69808 15.38465 0.3016344 0.2350315 0.1625937 0.1208245 0.08987126 5.743744 5.222802 4.962051 5.175032 4.84744 2.368714 2.209834 2.126431 2.173263 2.046541
1237666301093150950 51.9162645020829 0.331975077366938 0.02359793 0.03589196 37.06916 18.35291 17.22363 16.71559 16.47516 16.43449 18.47205 17.25619 16.7612 16.48402 16.28246 0.5396591 0.4204988 0.2908991 0.2161692 0.1607902 6.8827 7.373077 7.257692 7.03015 6.541971 3.734339 3.351606 3.31202 3.194043 2.711388
1237666301093151079 51.9554064891561 0.219211837973773 0.03715884 0.02126765 0 19.39512 18.88541 18.07087 17.63508 17.64987 19.86095 18.68567 18.01372 17.65455 17.47772 0.5562129 0.4333973 0.2998222 0.2228001 0.1657223 43.7716 8.901429 18.01837 9.918468 9.616916 6.090424 3.453516 3.812479 4.266967 3.451771
1237663785284993087 31.5949559841277 0.9072445389999 0.04106473 0.6390653 98.35719 19.52838 18.03419 17.10607 16.63846 16.24134 19.56861 17.86846 16.9172 16.38216 15.92636 0.1154889 0.08998815 0.06225339 0.04626094 0.03440964 6.722947 5.964463 5.683761 5.273849 4.916292 3.202898 2.581114 2.420065 2.246957 2.138516
1237664871895204014 136.047458118607 35.2700158024981 0.04343811 0 50.46408 18.90914 17.72145 17.24365 16.95586 16.8969 18.96682 17.72881 17.23167 16.91754 16.7764 0.1375197 0.1071544 0.07412892 0.05508573 0.04097366 4.534052 4.588769 4.400409 4.2157 3.901078 2.183561 2.232585 2.108056 2.073755 1.901475
1237664871896973448 140.840860367042 34.7285867290562 0.02747117 0 19.61189 19.366 18.19317 17.76621 17.58067 17.36562 19.17035 18.12333 17.74796 17.54283 17.39346 0.07401992 0.05767582 0.03989986 0.02964987 0.02205406 3.931213 3.791294 4.112947 4.056841 4.283127 1.719026 1.839481 1.958314 1.921394 2.006143
1237665569297989902 255.498716385177 40.2919294573436 0.02856214 0 0 18.57104 17.72261 17.32321 17.09609 16.98657 18.83667 17.68907 17.27908 17.07486 17.01256 0.1390667 0.1083598 0.07496282 0.05570541 0.04143459 27.92379 6.089723 6.272048 6.33371 6.849973 3.872556 3.117516 3.080218 3.139752 3.23384
1237666210885534046 331.562959196575 -8.47056070102167 0.04670077 0.1208476 0 21.58654 17.71081 17.52141 17.46432 17.72596 19.37282 17.7997 17.52464 17.33373 17.55602 0.1248841 0.09730881 0.06731778 0.05002433 0.03720891 8.026988 12.83767 11.68984 10.77407 9.21624 1.406786 5.869846 5.416252 4.739048 4.389027
1237666300021702694 57.1259868813075 -0.569395789219471 0.04046176 0.1605648 74.72401 19.98389 18.08584 17.63994 17.21366 16.71419 19.82563 18.2178 17.71339 17.27625 16.65537 0.9530641 0.7426211 0.5137418 0.3817652 0.2839632 4.422785 5.533121 5.469391 5.539294 4.726863 2.29107 2.736145 2.524422 2.51974 2.253649
1237666300021768312 57.2429695609079 -0.521109805282426 0.03980677 1 168.7287 17.41929 15.76794 14.88655 14.38289 14.06707 17.76438 15.78056 14.82267 14.32026 13.92205 0.872361 0.6797378 0.4702395 0.3494383 0.2599179 17.40034 15.14709 12.92014 13.12704 11.15883 7.896109 5.902375 5.116141 5.105362 4.525663
1237666300021768368 57.3086583311222 -0.553985595588417 0.04006005 0.821375 48.14931 20.18665 18.54733 17.67272 17.24859 16.99895 20.12136 18.36242 17.52498 17.0922 16.7501 0.8578273 0.6684132 0.4624052 0.3436166 0.2555876 18.02114 3.523077 3.587287 3.570735 3.415048 1.680421 1.54599 1.581154 1.547967 1.417337
1237666300021768393 57.3326042949952 -0.507253029685827 0.03952315 0.9174756 161.2108 18.70514 16.78033 15.76418 15.23001 14.85796 18.76303 16.63244 15.59987 15.06865 14.65682 0.898828 0.7003607 0.4845062 0.3600401 0.2678037 2.970263 8.121755 7.762051 7.914293 7.315155 4.14069 3.316531 3.145251 3.160327 3.025716
1237666300021833861 57.379693314325 -0.536775656911256 0.03830996 0.8717107 63.48839 19.39959 18.43811 17.99364 17.68621 17.46148 19.33944 18.35641 17.9508 17.65692 17.4367 0.9138311 0.712051 0.4925936 0.3660498 0.2722738 2.218971 2.163709 2.215307 2.292497 2.264097 1.072304 1.05979 1.049626 1.047886 1.093955
1237666301632315545 57.1147092815653 0.671552524550164 0.02535122 0.4153621 39.83493 19.30811 18.10273 17.12904 16.69178 16.35013 19.8799 18.19253 17.2333 16.72411 16.27654 0.7690755 0.5992584 0.4145642 0.3080656 0.2291442 27.91976 7.214968 6.778378 5.715995 6.07885 5.527128 3.138344 3.088024 2.804546 2.539806
1237666302169252010 57.2259752782305 1.2517343538273 0.03051225 0 0 18.76283 17.79802 17.24802 16.91466 16.76486 18.858 17.7515 17.2075 16.8744 16.63412 0.9817762 0.7649934 0.5292189 0.3932663 0.2925179 43.76841 10.4463 10.49113 10.59242 9.221651 5.966722 4.601433 4.535086 4.474887 4.068823
1237666302169252097 57.2103071336317 1.18058831464635 0.03064636 0.06166819 52.31591 20.83924 18.45827 17.80427 17.51081 17.16774 20.4377 18.50485 17.83111 17.47227 17.13775 0.9152736 0.713175 0.4933712 0.3666277 0.2727036 2.96988 7.56864 7.470656 6.926615 20.26171 2.415872 3.62881 3.449764 3.252833 3.377823
1237666338114240663 14.3827724598117 -0.927821034302003 0.04501975 0.9779121 159.8424 18.80779 17.02933 16.17497 15.78244 15.48423 18.7288 16.85472 16.01451 15.60682 15.28686 0.130907 0.1020018 0.0705644 0.05243691 0.03900343 3.870579 3.354264 3.157473 3.122983 3.185884 1.674871 1.53974 1.449722 1.432741 1.428747
1237666338651111614 14.365094534824 -0.471593847644009 0.04391004 1 277.8324 17.42471 15.42044 14.42615 13.94424 13.64237 17.37183 15.28972 14.30736 13.82983 13.48444 0.2231054 0.1738422 0.1202632 0.08936847 0.06647372 11.14757 8.001588 8.106634 8.168942 7.293289 3.830449 3.319533 3.344452 3.337285 3.156443
1237666338651111656 14.3638589477712 -0.568420908293728 0.04620446 0.6724467 103.1532 18.44465 16.47937 15.70016 15.35755 15.11037 18.14232 16.20951 15.37741 14.99032 14.69327 0.1388884 0.1082209 0.07486674 0.05563401 0.04138149 13.0178 14.25309 13.17032 12.93535 12.67168 6.113605 6.254918 5.822735 5.541021 5.400437
1237666338651111767 14.364850831902 -0.458912058648082 0.04331427 1 103.2943 19.94451 18.03772 17.14842 16.71584 16.43738 19.89613 17.99458 17.09695 16.67193 16.3422 0.2242004 0.1746954 0.1208535 0.08980709 0.06679998 2.629417 2.548874 2.373568 2.479438 2.35696 1.246848 1.138214 1.069692 1.062544 1.052731
1237666338651111773 14.3766773877865 -0.488057036001886 0.04399454 0.6849484 56.67442 20.04958 18.37297 17.50053 17.08345 16.78617 20.04133 18.15508 17.28861 16.88128 16.57253 0.2229484 0.1737199 0.1201786 0.08930557 0.06642694 4.626832 4.16955 4.569417 4.376342 4.558964 2.324347 1.959028 1.965542 1.962915 1.994229
