 logrho,rho,tipo
   1.58845079     ,   38.7659798     ,           3
   1.67277169     ,   47.0729828     ,           1
   1.43868804     ,   27.4592133     ,           3
  0.980048478     ,   9.55099201     ,           3
  0.961564958     ,   9.15303135     ,           2
   1.15614069     ,   14.3265200     ,           3
   1.19564939     ,   15.6909561     ,           2
   1.21683872     ,   16.4755058     ,           1
   1.34177792     ,   21.9673634     ,           2
   1.40392590     ,   25.3469639     ,           3
   1.56362712     ,   36.6123123     ,           1
   1.64280844     ,   43.9347839     ,           1
   1.40392590     ,   25.3469639     ,           1
   1.56362712     ,   36.6123123     ,           3
   1.43868804     ,   27.4592133     ,           2
   1.61477971     ,   41.1888504     ,           3
   1.56362712     ,   36.6123123     ,           3
   1.56362712     ,   36.6123123     ,           2
   1.64280844     ,   43.9347839     ,           2
   1.54014599     ,   34.6853447     ,           3
   1.34177792     ,   21.9673634     ,           1
   1.34177792     ,   21.9673634     ,           3
   1.34177792     ,   21.9673634     ,           2
  0.894617796     ,   7.84544897     ,           2
  0.666606426     ,   4.64094496     ,           2
   1.04804599     ,   11.1698160     ,           3
   1.13765717     ,   13.7295780     ,           3
   1.12870240     ,   13.4493828     ,           2
   1.34177792     ,   21.9673634     ,           2
   1.40392590     ,   25.3469639     ,           1
   1.49668026     ,   31.3819714     ,           3
   1.67277169     ,   47.0729828     ,           3
   1.81889987     ,   65.9021988     ,           3
   1.86465740     ,   73.2246704     ,           2
   2.04074883     ,   109.837051     ,           2
   1.73971856     ,   54.9184914     ,           3
   2.11993027     ,   131.804474     ,           2
   2.04074883     ,   109.837051     ,           2
   2.04074883     ,   109.837051     ,           2
   2.21684027     ,   164.755600     ,           1
   2.04074883     ,   109.837051     ,           1
   2.04074883     ,   109.837051     ,           1
   2.21684027     ,   164.755600     ,           1
   2.11993027     ,   131.804474     ,           1
   1.91580999     ,   82.3777618     ,           1
   1.91580999     ,   82.3777618     ,           2
   1.67277169     ,   47.0729828     ,           2
   1.77750731     ,   59.9110909     ,           2
   1.86465740     ,   73.2246704     ,           1
   1.86465740     ,   73.2246704     ,           1
   1.81889987     ,   65.9021988     ,           3
   1.91580999     ,   82.3777618     ,           3
   1.91580999     ,   82.3777618     ,           2
   1.81889987     ,   65.9021988     ,           2
   1.81889987     ,   65.9021988     ,           2
   1.67277169     ,   47.0729828     ,           2
   1.56362712     ,   36.6123123     ,           2
   1.51786959     ,   32.9510727     ,           2
   1.47647679     ,   29.9555168     ,           2
   1.16568601     ,   14.6448851     ,           3
  0.864654303     ,   7.32241440     ,           2
  0.949665666     ,   8.90565109     ,           2
   1.13765717     ,   13.7295780     ,           3
   1.26259637     ,   18.3061237     ,           2
   1.13765717     ,   13.7295780     ,           2
   1.34177792     ,   21.9673634     ,           2
   1.56362712     ,   36.6123123     ,           1
   1.81889987     ,   65.9021988     ,           2
   1.67277169     ,   47.0729828     ,           3
   1.91580999     ,   82.3777618     ,           1
   1.81889987     ,   65.9021988     ,           2
   1.77750731     ,   59.9110909     ,           2
   1.64280844     ,   43.9347839     ,           2
   1.64280844     ,   43.9347839     ,           2
   1.73971856     ,   54.9184914     ,           2
   1.49668026     ,   31.3819714     ,           3
   1.56362712     ,   36.6123123     ,           3
   1.61477971     ,   41.1888504     ,           2
   1.19564939     ,   15.6909561     ,           2
   1.08650446     ,   12.2040653     ,           2
  0.591006994     ,   3.89948273     ,           1
  0.666606426     ,   4.64094496     ,           3
  0.617497027     ,   4.14473772     ,           2
   1.05547011     ,   11.3624010     ,           1
  0.949665666     ,   8.90565109     ,           3
  0.578344345     ,   3.78742743     ,           3
  0.725473821     ,   5.31463957     ,           2
  0.785472393     ,   6.10200214     ,           3
  0.642803252     ,   4.39342546     ,           3
  0.642803252     ,   4.39342546     ,           1
  0.704951942     ,   5.06934595     ,           2
  0.424438953     ,   2.65728998     ,           3
  0.424438953     ,   2.65728998     ,           2
  0.711685419     ,   5.14855576     ,           1
  0.775921524     ,   5.96927404     ,           3
  0.826840580     ,   6.71182442     ,           3
  0.622049510     ,   4.18841314     ,           3
  0.986311078     ,   9.68971634     ,           3
   1.05941975     ,   11.4662066     ,           2
  0.841929913     ,   6.94912100     ,           3
  0.956754923     ,   9.05221653     ,           3
   1.04517901     ,   11.0963211     ,           3
  0.476289213     ,   2.99425793     ,           3
   1.12156904     ,   13.2302790     ,           2
   1.01638424     ,   10.3844671     ,           2
   1.09523952     ,   12.4520121     ,           3
   1.17012024     ,   14.7951775     ,           2
   1.14737666     ,   14.0403090     ,           2
   1.23823714     ,   17.3076096     ,           2
   1.06671917     ,   11.6605539     ,           3
   1.12156904     ,   13.2302790     ,           1
   1.18678033     ,   15.3737688     ,           3
   1.42679906     ,   26.7177029     ,           2
   1.11329627     ,   12.9806461     ,           3
   1.52055907     ,   33.1557655     ,           2
   1.52055907     ,   33.1557655     ,           3
   1.65430808     ,   45.1136665     ,           3
  0.905601025     ,   8.04638863     ,           3
   1.72363496     ,   52.9218445     ,           2
   1.78642607     ,   61.1541672     ,           2
   1.42679906     ,   26.7177029     ,           2
   1.31906128     ,   20.8478527     ,           2
   1.65430808     ,   45.1136665     ,           1
   2.04169941     ,   110.077705     ,           3
   1.96251798     ,   91.7313843     ,           2
   1.63345790     ,   42.9989548     ,           1
   1.34973049     ,   22.3733215     ,           2
   1.29041576     ,   19.5171204     ,           3
   1.25494301     ,   17.9863510     ,           3
   1.41433048     ,   25.9615383     ,           3
   1.48059547     ,   30.2409515     ,           2
   1.71536243     ,   51.9233131     ,           3
   2.05942822     ,   114.664284     ,           2
   2.16088605     ,   144.839172     ,           2
   2.18436718     ,   152.885803     ,           1
   2.23551965     ,   171.996552     ,           1
   2.32569647     ,   211.688095     ,           2
   2.43964005     ,   275.194641     ,           2
   2.16088605     ,   144.839172     ,           2
   2.05942822     ,   114.664284     ,           2
   1.90816009     ,   80.9394226     ,           2
   1.54754269     ,   35.2811508     ,           1
   1.50011778     ,   31.6313496     ,           3
   1.59453952     ,   39.3133049     ,           2
   1.99248123     ,   98.2836456     ,           2
   2.16088605     ,   144.839172     ,           1
   1.55882382     ,   36.2096100     ,           3
   1.49515426     ,   31.2718964     ,           3
   1.60712886     ,   40.4695969     ,           2
   1.64724624     ,   44.3860283     ,           3
   1.74066842     ,   55.0387268     ,           2
   1.55882382     ,   36.2096100     ,           1
   1.64029741     ,   43.6814880     ,           2
   1.58837926     ,   38.7595940     ,           1
   1.29975593     ,   19.9414139     ,           3
   1.02465689     ,   10.5841732     ,           3
   1.62009382     ,   41.6959457     ,           3
   1.68376327     ,   48.2795601     ,           3
   1.60078859     ,   39.8830681     ,           3
   1.69145024     ,   49.1417046     ,           2
   1.29975593     ,   19.9414139     ,           3
   1.39824343     ,   25.0174713     ,           2
   1.47115374     ,   29.5905991     ,           3
  0.977231085     ,   9.48923302     ,           2
   1.29041576     ,   19.5171204     ,           2
   1.12576520     ,   13.3587294     ,           3
   1.74066842     ,   55.0387268     ,           3
   1.76754069     ,   58.5518570     ,           3
   1.23280823     ,   17.0926056     ,           2
   1.45736551     ,   28.6658916     ,           3
   1.46191311     ,   28.9676361     ,           3
   1.50011778     ,   31.6313496     ,           1
   1.57040572     ,   37.1882515     ,           3
   1.26065755     ,   18.2245789     ,           2
   1.22215009     ,   16.6782360     ,           3
   1.15859962     ,   14.4078646     ,           2
   1.17956185     ,   15.1203518     ,           2
   1.32236409     ,   21.0070000     ,           3
  0.876145124     ,   7.51874065     ,           3
  0.804139853     ,   6.37000656     ,           3
  0.958186030     ,   9.08209515     ,           3
   1.00029707     ,   10.0068417     ,           2
   1.11741281     ,   13.1042709     ,           2
  0.531123877     ,   3.39722133     ,           2
  0.589579523     ,   3.88668633     ,           3
   1.69145024     ,   49.1417046     ,           3
  0.564757645     ,   3.67077374     ,           3
   1.15286088     ,   14.2187328     ,           3
   1.41702080     ,   26.1228676     ,           3
   1.27963674     ,   19.0386753     ,           2
   1.34291887     ,   22.0251503     ,           3
   1.16967452     ,   14.7800016     ,           3
  0.595635116     ,   3.94126010     ,           3
  0.849087715     ,   7.06460190     ,           2
   1.31809521     ,   20.8015251     ,           3
   1.51901078     ,   33.0377731     ,           2
   1.60333192     ,   40.1173172     ,           2
  0.857360363     ,   7.20046139     ,           2
   1.04616570     ,   11.1215601     ,           1
   1.22441363     ,   16.7653904     ,           1
   1.36924791     ,   23.4017258     ,           1
   1.53197587     ,   34.0389252     ,           2
   1.58809185     ,   38.7339592     ,           3
   1.50642157     ,   32.0938339     ,           2
   1.60333192     ,   40.1173172     ,           2
  0.702177465     ,   5.03706408     ,           3
   1.65254998     ,   44.9314041     ,           2
   1.72827101     ,   53.4897957     ,           3
  0.986028552     ,   9.68341446     ,           1
   1.18716526     ,   15.3874016     ,           1
   1.36029303     ,   22.9241409     ,           1
   1.57336855     ,   37.4428253     ,           1
   1.61912620     ,   41.6031456     ,           1
   1.61912620     ,   41.6031456     ,           2
   1.65254998     ,   44.9314041     ,           3
   1.63551664     ,   43.2032700     ,           2
   1.61912620     ,   41.6031456     ,           2
   1.31809521     ,   20.8015251     ,           2
   1.14200282     ,   13.8676500     ,           2
  0.971305192     ,   9.36063194     ,           2
  0.862964392     ,   7.29397631     ,           2
