 z coord_comovil dist_luminosa dist_angular 
  0.518996894         1950.44531         2962.72046         1284.03503    
  0.519996881         1953.68054         2969.58838         1285.31885    
  0.520996869         1956.91382         2976.45972         1286.59949    
  0.521996856         1960.14514         2983.33472         1287.87720    
  0.522996843         1963.37439         2990.21289         1289.15186    
  0.523996830         1966.60205         2997.09521         1290.42395    
  0.524996817         1969.82727         3003.98022         1291.69275    
  0.525996804         1973.05090         3010.86963         1292.95874    
  0.526996791         1976.27283         3017.76221         1294.22192    
  0.527996778         1979.49243         3024.65796         1295.48206    
  0.528996766         1982.71045         3031.55786         1296.73950    
  0.529996753         1985.92615         3038.46069         1297.99377    
  0.530996740         1989.14062         3045.36816         1299.24548    
  0.531996727         1992.35242         3052.27734         1300.49402    
  0.532996714         1995.56250         3059.19067         1301.73962    
  0.533996701         1998.77124         3066.10815         1302.98279    
  0.534996688         2001.97742         3073.02905         1304.22253    
  0.535996675         2005.18213         3079.95288         1305.45996    
  0.536996663         2008.38464         3086.88013         1306.69421    
  0.537996650         2011.58569         3093.81201         1307.92590    
  0.538996637         2014.78442         3100.74634         1309.15442    
  0.539996624         2017.98120         3107.68408         1310.38025    
  0.540996611         2021.17615         3114.62549         1311.60327    
  0.541996598         2024.36914         3121.57031         1312.82349    
  0.542996585         2027.56067         3128.51953         1314.04089    
  0.543996572         2030.74976         3135.47095         1315.25537    
  0.544996560         2033.93726         3142.42603         1316.46716    
  0.545996547         2037.12280         3149.38452         1317.67615    
  0.546996534         2040.30652         3156.34692         1318.88232    
  0.547996521         2043.48816         3163.31274         1320.08582    
  0.548996508         2046.66809         3170.28149         1321.28650    
  0.549996495         2049.84595         3177.25415         1322.48425    
